Account,Allocation
0xcd42a6427df188ccca1f995b229d990278bffc0d,5438518511039597125000
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,5405239732439311875100
0x3505b95dbc8dbd895614f34ee8633ecbbaf35dc6,5314732460712023354773
0x130a0c04fa302f6f670f04cc0ccc8b1ad240c468,5192171942864668398144
0x59b4642dd7708f84235072a8b9c0cc0b2cc24bbb,5192171942864668398144
0xb4fd16529ae8b578d7d23e8df5a900e130861b3d,5192171942864668398144
0x895d4bdc04520fe43685abf620af2f37e41ece85,5146469794415344487005
0xa23f54e0bb57a6114d831c080823f5fe2616cf98,5096225091334806846413
0xe08a8b19e5722a201eaf20a6bc595ef655397bd5,5081802532584591732669
0xc72aed14386158960d0e93fecb83642e68482e4b,4979698146922530387321
0x3c221e16a342a5ec114f7259a37ef42b0597c251,4883578896881385930317
0x649f69ccd077da03dfb11f4b1daab4b625f5e9a3,4797609863118775727585
0xda6b2a5e0c56542984d84a710f90eefd94ca1991,4760669123972192674121
0x5f65f7b609678448494de4c87521cdf6cef1e932,4670451398084437324124
0xf9a2fa22cb7df26e3a10622c696f37fc345c6239,4634450097047144232876
0xbc280becab2bf6ddc0c126e9179d27bb0ebe52a3,4578991088253220747117
0x67068f70088f214c0ca03a3934d384a0308da355,4542592121614614018199
0xe3de5022445ee864cc14c303b09efe3a683632a9,4439607107613275909755
0x9b71dbccd9ffb858899ef3244b09a5354b16048e,4350814808831677264918
0x6aee9dc09702dffab334f3f8e6f3f97c0e7261f4,4350814808831677264918
0xb3663692e6e3298ed8d03700f1c5298ebb47a003,4350814808831677264918
0x66c9e1e4fe518cebfe59c9de16e1c780ef5bacd3,4350814808831677264918
0xd519d5704b41511951c8cf9f65fee9ab9bef2611,4350814808831677264918
0xc9cea7a3984cefd7a8d2a0405999cb62e8d206dc,4350814808831677264918
0x531bb31a7b4b320e16af2c855b9fe0c0b0806ff2,4350382235956366214781
0x97ff8a30118bbd80c219bf1f8d5ae8c6a71a1dcf,4348789126928724288836
0xf86e9f9331fa122d495236df0bab70b66b55e387,4343283284223025707884
0x014b1e8514a000767620234a807b88948489a0e9,4307746241344736069730
0x1f15b9414451b57e129f3d22c83b33faa7fe35cc,4284908590772119430723
0x3f29065b40353c7d823b5834e8ccff5cf1e539b2,4232772141247595328222
0x05f0ba0f63b401bc9b86089265cee2f79c955768,4048501354956309120098
0xe93381fb4c4f14bda253907b18fad305d799241a,4035193244150572968121
0x59a19d8c652fa0284f44113d0ff9aba70bd46fb4,3980011776584092348541
0xd0ed2d0b2b136f0dfeefc1387dc52ef5d2293dae,3960937884178754362790
0x708e5804d0e930fac266d8b3f3e13edba35ac86e,3884156595618753811214
0x28b7ec763fd69f42eeb16ff6621e7c5f2f5e09ea,3852017931474497716887
0x957fe1ed8a14b6803a657b2e211d1bbe875af1c3,3730083818843621633669
0x6aed19abab347eb07a2c8b264fc5c4c1b002210b,3693633892120147076720
0x9d478db0cf81a3e051d5041e65056f76b9fec128,3574450729870748176651
0x561f551f0c65a14df1966e5d38c19d03b03263f5,3529722377552064962692
0x5c461a0c595d6b2a4b0f4a42fd55be7aaed8af80,3429116552645801057924
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,3407936580168360914382
0x72b223de2f773c814465c4a8f2ef9faae702cfb3,3393574085980675505792
0xfac58bcb27dabe2077aa807fc47b91f6646d4b90,3358952042494482316844
0x512fce9b07ce64590849115ee6b32fd40ec0f5f3,3326766921965068165950
0x48c6074ffcb8fb67d75ccd06571b42542ed82555,3317831398309275186382
0x284b4d2b39c49ec987aa5129c2145711363181c7,3295768285094351985806
0x09d4083ffd20d21acb9118465ad7c52ac8b548f7,3293546222015036981886
0xb115aff9ce430fef6fcde91099a377795a4319bf,3262982422039658314132
0x6d5dda04760f0515dc131ff4df76a5188ffcdfcb,3213772866691607049882
0x1d3d771ed39113b3ad457af22104bf46ff8ded9b,3211472038891264510831
0x6e26d91c264ab73a0062ccb5fb00becfab3acc6b,3189391395820053049171
0xf85385347f56819c316939434d427d0c9537eddc,3176701517741896882196
0x6bb8e1c775672a92f34b89abe0362e89cd616d1d,3171147934009483103455
0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,3131278872206212421252
0x72a916702bd97923e55d78ea5a3f413dec7f7f85,3106411203741530241980
0x7a8edc710ddeadddb0b539de83f3a306a621e823,3024783687357335749006
0x4a65e76be1b4e8dd6ef618277fa55200e3f8f20a,3015630371962944173902
0x7308a21030ae55721707fd4717bf5f8e1b0afbed,3009857718598882890049
0xe5350e927b904fdb4d2af55c566e269bb3df1941,2978700703192887681835
0x93d2da51546a9a422f00277c388a53276fa7f685,2978696965484145682311
0x8d6f396d210d385033b348bcae9e4f9ea4e045bd,2921006538205323457449
0x92f5d472bb5018e858e23453641850bfeac30e7d,2872433200230475629763
0x1a80806c26f0192e916537f7ce46ed6cda6cfc10,2841113032282796318904
0xd74bcb044b7c6747fed01d8a3527d5bc356d51d9,2841113032282796318904
0xfe36153d01de6ab68ebf9a7194ada039461182da,2841113032282796318904
0x1be2c432d02ffb083ed99143d5564880802091bb,2813774329803774488891
0x856119967f81b7335048db3b4afe3d05effd0f9e,2776304369207630773710
0x967159c42568a54d11a4761fc86a6089ed42b7ba,2767325186242321659225
0x788c0d59aee802ee615b3db138215862247f5960,2754714513906412194834
0x482ba6028f0332aafea3cfc040d797350975efea,2751771434139554548336
0xc1bf8f2acc5d5824974ce4c90a8438421150f753,2746973945852056349449
0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,2736394001860636746294
0x42967fe8f5a4fc9afb31558378b77d61cb8ce56a,2719259255519798562500
0x3744da57184575064838bbc87a0fc791f5e39ea2,2706542654839212055433
0x0459dda9eb7062e6fdca6293a4c363722fca6102,2706184789965693627409
0x626af9d4f2bbabf5161a466996bf1a0eb8e4498d,2703907707299436098351
0x0519ba35ae9ce8a987bba57f1b7d22fcfd8b7fa8,2661616366643587818937
0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,2596101397067893356712
0x58c0a5f11469ea49ad1bf0ad0d25a5cae582dd0a,2516851057301182971822
0x39d787fdf7384597c7208644dbb6fda1cca4ebdf,2404825750044505998002
0xd0b8dfcf9da999db981a60a8da6584e8e52b757c,2374144658114457767183
0x8226d171102003dd053f28b5193b330cbbec5e80,2367790428388315499067
0x781fea3353d6efbbabc9fac0b4725eff3c77dba7,2362814449485916425076
0xc5df0de04927f66ef9d2b64e25be9caaafb1971f,2360591059219181396710
0xceab2935e06c646e560e2f6083c55db6e8e12099,2299673025323288101645
0x6e33b41e44ca2be27e8f65b5231ae61a21044b4a,2284177774636630792500
0x786aa398183b169b1eeb95f376956f72146601fa,2234022619592732625000
0xcd46ec6b6c1214145cb968f33fdc0eab19196cfa,2234022619592732625000
0x0b177b7f10faeadd6eee6d2cc46d783f460566c8,2175407404415838414918
0x0a29500ccc6af0b11c72d4e171d925eb0bb7ee15,2175407404415838414918
0xf1f7c71cb81ceba1dc5fd659eeb144301df0dbb4,2175407404415838414918
0xd3238d8be92fd856146f53a8b6582bc88e887559,2175407404415838414918
0xdceacfdc8679cc3223541e840a38627e8d2d9fed,2175407404415838414918
0xf96cd1cf416b50b60358a17bc8593060148de422,2175407404415838414918
0x8b096af1a5279242908347dfe7229c4fba8d8070,2140139993324341276236
0xa23cb68780be74b254a5f7210ec6cf1c76289953,2085087778286550450000
0x1cbad69d9cc22962a0a885921518c06ed2f04ffd,2082590166854590020122
0x9acbb72cf67103a30333a32cd203459c6a9c3311,2079423743675745997455
0xe2c91f3409ad6d8ce3a2e2eb330790398cb23597,2078986062008108325874
0xec74c7dacbe337ea39116851cdf3851f6bd754b2,2077973437202712054545
0x35080415945e151e72738e2dcd727ad54edd5a9c,2075173940390106260193
0x5d47e5d242a8f66a6286b0a2353868875f5d6068,2070506525066036056517
0x2da40d78e7b3af22bbd672a8f3146682faec9641,2051721784731402735197
0x88b6cace7c485db4a33f4da78d10abce5820467f,2015317858596689537808
0xe6882e6093a69c47fc21426c2dfdb4a08eb2dec8,1998558152457678058850
0xdea0d77a9b02020acf075074881f370a31009982,1957866663974254965000
0xed99c6929bba505a2f1a65b9ca156a068fab6427,1903720043234414816997
0x10aa978d5fb68dc134a4843756257e67c523a402,1877979612943372998079
0x22e86ab483084053562ce713e94431c29d1adb8b,1877967995203155652211
0xc8034cd0b95655ea6dafbd8cd78bbe98f0b952ae,1875027922721604167865
0x1157a2076b9bb22a85cc2c162f20fab3898f4101,1838886781437535628169
0x55b2d13031eb53831e3bb30a67f8d810e85a3d45,1803135246874075065906
0x7e4b4dc22111b84594d9b7707a8dcffd793d477a,1787199925623546745774
0x5bc87eb8fe7955e23a461aeaa93dffc308e9e449,1781844672241561745632
0x34d6dbd097f6b739c59d7467779549aea60e1f84,1767866081632086116756
0xd759dd0d8f94e6e93334e2b0fc07a8781590190a,1764480432095072499871
0x5b63b4929094c6a68c39f787939b5b318c47272c,1746995252837339513022
0x5e5633046a35c8b2842ded8bb91c6a4bb1cf4f08,1742388424848504325415
0x0059efca9d24bf579ee0314e7bc2569674aa42e2,1723528399879807489351
0x4ee98b27eef58844e460922ec9da7c05d32f284a,1683277834523377441693
0xf70c1cb0a9833ba9613f054db71ab3eaf45060b6,1653234122735780580389
0xe867be952ee17d2d294f2de62b13b9f4af521e9a,1642644460103517739582
0x597568694fe6ee1b701ec8578bd57102c9a29abd,1605667496213658768517
0xac0fce58b7bcec501d8a595580d948fdfd8c1877,1596791499879524769861
0x97960149fc611508748de01202974d372a677632,1596391699172425265344
0x2f93524b327100fba3dc685204f94c7a86c28a8b,1592354017869477371163
0xd01ce364c68a5ad7f85ac4fc3246e577a00442cd,1558814655023512417073
0xb1f530f9894e19446b5c6f315b1174d77449bcf6,1520080013367651717222
0xfac01bf00180ff294915e840b4309b823b759f83,1506102707742781026395
0x99117c9193b386b036f8c0bb46c2733c783c076c,1494908827864077561724
0xd292b72e5c787f9f7e092ab7802addf76930981f,1491453775102853938153
0x0df0c5aeba738518e91854631ea38db449e06b1c,1490973562000449515599
0x6f861959563084f4bbe2c7570b95dec90ca81916,1489348413061821750000
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,1486350397961592156638
0xd9012a0c82242b04ee09e45e98b24903f982d975,1470729818886136794271
0x8ecade7f6c5e2996a455fd73661f171301a3c2d6,1442915535319440554790
0x6fcfb789a593762557177fe9548e44d166f91ed4,1435849243940035544941
0xe69e091fbb8031b17d5f3f106bed2213ba3d860c,1435800212781077229079
0x78e87757861185ec5e8c0ef6bf0c69fa7832df6c,1424422592152893954019
0x59e0cda5922efba00a57794faf09bf6252d64126,1424083709123141604950
0x11931dc95a8e9b1987931031e63611241b682ff1,1421576394871639965487
0x4432e64624f4c64633466655de3d5132ad407343,1420838386060977949500
0x92ea9272b0476174b19a0e0499ff40e24c5ca895,1377353542889558700814
0xe45d85b382efd7833da1b8cab53b203d22340b1a,1371553631851386022872
0x2ca3a2b525e75b2f20f59deccae3ffa4bdf3eaa2,1370799249773963561100
0x44751213b4800dd3e70f299a167fdf25bfceb665,1322048782716456095932
0x9d269caf80970c7e854c99db8b0c20868825546b,1318849411180431238867
0x113b761f4df839800f2727fd0b6da87eef567bb9,1313282213086822874269
0x4f76ff660dc5e37b098de28e6ec32978e4b5beb6,1301287722721032546553
0xb820d495fb9a76be0088e06b871aa1b074c42c4b,1292764202616192582591
0x8906da6bc78f5e4b2a8bbdcf0ff7b5a7c52ea0d4,1286302735297773717965
0x7b59793ad075e4ce1e35181054759c080b8d965d,1262590559035740582659
0x5c8898f8e0f9468d4a677887bc03ee2659321012,1256994702549840261906
0x4dacd010e15e220bc6c5c3210d166505d2b6c63a,1216997675140624081625
0xad8f72a7612bb91b2dfab09e54464aaa5150914e,1207166979257539523587
0x4f2331009166597a3bf44bee7380ac0580646c19,1203789749788067262822
0x6ff60e1cf749ae639fbe124ddbc2178c4c988203,1201277679906715299352
0x8df352ddeaee7abc815674051b75f4734a87b622,1194116759104627439777
0xbb2ca721211d6c0320308dec70d33e07091b4d7b,1191478730449457400000
0x30f1d1ffad34b24bb8310ad9dd237b854b4daea7,1189397526211838820481
0x3630220f243288e3eac4c5676fc191cff5756431,1178485363503744414088
0xd6e96e437b8d42406a64440226b77a51c74e26b1,1166018368766889623600
0x3dba737ccc50a32a1764b493285dd51c8af6c278,1140701458014570937041
0x1d5e62171e052419a2f682c6f465f9357d69f39f,1128079366351186867000
0xd6216fc19db775df9774a6e33526131da7d19a2c,1127426641412552642401
0xd18327bb6d6de9241bed63bb5e78459325fbbd70,1126780333428502426903
0x3b5e393d467a8ffebc8d49b7e6c69188cee55582,1123210575223000548303
0x92f8fd976590b40da4f75f658daff6967c1e3741,1114879900432300754261
0x75a34444581f563680003f2ba05ea0c890a10934,1114485131278139255794
0x26602bf417c4e57ba3d2268d7f93a1e16f29e069,1113984576655912291543
0x79169e7818968cd0c6dbd8929f24d797cc1af9a1,1113384751141657122577
0x09f2d2c353507f8cfb49b392ddd0f54405e95846,1112039230834962521490
0xa0894a415c4f246ce95bae718849579c099cc1d2,1104828439777520610585
0x0ea4a285e1353f490ec7f473ab3174cac71cf79a,1086625258674443815073
0x544b4979263846cbc2bebf0b99d3812536964da5,1086495424022478871170
0xc75159987ab5bba7df82684aad12af3123a5f667,1084893335717162386562
0xbdb4d0599ed427a7312489af77d205edf3c2854d,1074793895349516332431
0x6fbe6eab3053fef0da871807346b0b40e989840f,1056676434774300069733
0xc7859967dcb964e6f06fece32d42357ab98b1f51,1048104974479095743462
0xff9a717fcf03318485579c4b553820edf73adf0a,1047694500991430151941
0xf032f533a8814741345215a0710b0364953387a5,1042543889143275225000
0x12c012ac4b947a072a1f6abb478d094094931215,1024767914847771585581
0x78e96be52e38b3fc3445a2ed34a6e586ffab9631,1018259732399239117661
0xb618f903ad1d00d6f7b92f5b0954dcdc056fc533,1017910120954612153033
0x54ef91c0dbd8dcddf34a999dc10a41797da5ac9f,970153541464862027803
0xcf8bcac27f0b7a32fd9ec07b81cd2cf4d14e32a1,964116011737367070610
0x32ad3d7dc190280f5fd759509daeb9b06a620ea2,957637898540551229683
0x742c43952a9f5822446f9280f8f942765beab888,957343996675850469513
0x051f77131b0ea6d149608021e06c7206317782cc,955960429031152257167
0x5db5a82d59e30aa3d077727ddad04e1d3a6714f0,931194567875776132504
0xe2e74116ad684cd1c6902b784b92158f87ed36e3,930588429996593748842
0x40a628d16be2ba6956f60402b17f52e8bfe32497,918899257176328670283
0xa02113a2ed51e82b05649709fbbd4232dc11244c,914927337859916975505
0x7e2a3694256e13705eb7924649e5e267f5bc5398,914602742033183889335
0x3cad036e538a1adb00d0bd0553be5cbf4c981738,914553632688770916583
0x166f54f44f271407f24aa1be415a730035637325,908015050603171135990
0x0975616a5834061bfe99c7bcfcb060e4fd203777,902224473507894439845
0x8e0b21d5647ad4eeede0510fff1829161bb167c3,893609047837093050000
0xb04ce132d00e21c6bf4d8ec9ffbd24d1f9384b83,892475245350466945732
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,885362538714621937837
0x742d35cc6634c0532925a3b844bc454e4438f44e,884552347626606727307
0x4dfc2c46b01698ff74768b89f4fbfa89d8ee09a7,879386730138804701726
0xbb19053e031d9b2b364351b21a8ed3568b21399b,877223499415615506584
0x4a03aa7fb3973d8f0221b466eefb53d0ac195f55,876337677698866786737
0x941b4fdb4b1533ab2cc8b90ff0700f658b4aa642,869991057082671257753
0x94a468fcb53a043bf5cd95ef21892e02c71134be,862053129608118077862
0x5c7c6d069ba232718f37c27a9549b547c359e31c,851541815345968257608
0x74f4cc869e66ef9b717d6735f4edfb3563fd0e82,842759875833613279678
0x69db2c89974f74b4a16e54eb75884465a55f3980,837070053772587163953
0xfac2f11ba2577d5122dc1ec5301d35b16688251e,831119482365287112422
0x1da722cfa8b0dfda57cf8d787689039c7a63f049,829285208751678695658
0x525db04853486c32c1df5b1daf2dffb9ba7c2517,825395190461392211201
0xe1c6c0b2e36559e5d719fb51026fe425e35b6834,820801622386579777083
0xaa857ddce7b5b9cb17296c790cb40e8c11a3d4f0,815413707331720375905
0xe6c62ce374b7918bc9355d13385a1fb8a47cf3e0,810773963290213936538
0x4281e53938c3b1c1d3e8afd21c02ce8512cdbc93,810761576908790741722
0x20cc6cf5b44ff68b6ffbb95f8b21e876d4611c20,802943720406341105775
0x6fac7f048bdd5d626bff0a556c2b3b85489429e7,800094396608843048211
0x32eac51f54c02502415a89c34bd7d1bce345daae,790373462750712832239
0xcb16f82e5949975f9cf229c91c3a6d43e3b32a9e,789381574795677246878
0xae2113de1cd10c5d626e902760638a4f5ae53d7a,775352775537844583894
0xc084508124a8b76e44a07418a92a868394153771,772765738862760687091
0xa72eb809bef34346b887430d970b264747a6315d,769293255292753086120
0xff06a2653364c0d03ddedc7317ba6a8a4ce57c90,765882700762579775190
0xd84fed57a0610d33c9be166f523a698fd62c9281,764065522868975794185
0x3cb90f2e2ba149b0cd8bb1c1b103e687aa75bce4,763499526001300081161
0x10780f38d60c2ff38137ff17d114b453cd460bf4,759202004015745760065
0x1773a7e1fbccfa58a80eec742be10cb40047345e,746839022487905005499
0xdaffc78dbe2087254aff69594f7029bf8f33eba2,746722950904317198425
0x2dbcbdb6ed8df05ddc859bd9e06a53e93e1c9561,744674207632616538385
0xdf765597c73bf78664e21634c99206ae3ff560d1,739156882302047542278
0x82a4697a45037c4ae1babd7af6c6d04254e4085a,725150304187975722259
0xb370b2b6a9c4ce5c6860204758e889956cf80890,725150304187975722259
0x6555e1cc97d3cba6eaddebbcd7ca51d75771e0b8,720606231801225050998
0xfbf16b1d64231fa8e397855dc8d92fb97b104861,713557826902825032993
0xf0f3e4f77f65790ea20a816400dbd2ae9b654760,706843689166768737974
0x81da4f0bcea8d330d790da28bf5349d29ad51fda,702241742282575553257
0xfbde07329ffc9ec1b70f639ad388b94532b5e063,701847700138749722409
0xa929022c9107643515f5c777ce9a910f0d1e490c,699532706593574760453
0x35a8737adf10cc393cd15c2ed6a701fa70b084b3,698959757199076962537
0x2c531920a372998bc029e20771422018e99f1680,697874252868398955202
0xe2cde2af8d4c80028ae03f2abc3d0cbd4ffefe08,695956336820715251908
0xddf9a07836caee5bb79c6cd97ca6fae94b8e6d56,682914278723698888909
0xa802704860ed515a6784a650bc15ad7d630d818d,679442384132313605505
0x0ae35dcaf2c6e2fb323aae51acafa3322cb116e2,669981351420187085287
0x7dbb654b84ab2207cf22093245a811025b39eedd,666463080183810005758
0x53644f9b58b4a7b3cd8c1d7868882070c3dd9baf,664842109353113013485
0x3a3ee61f7c6e1994a2001762250a5e17b2061b6d,661857158131723982620
0xe2e58b5bec8f79c7a681c9efbec12b3ece7a76fd,660829063477017869736
0x6c95d798b5555467be86e6afffee3216490d9ad6,659503396057959737532
0xa97e52b529860f3a539abdf44d6f45f4bebd5008,658729234972932840517
0x70265950add51748aa041de8accce6747507adce,648926188439090826866
0xe44207e5c1056bc54973389a1dc4311e39379282,643976869082592258921
0xb3548eb1b9a7d73a51d4f0cecadd851030f6864f,640374808949579415554
0x4faa6b0a322766bc1dc32b2775541f9424daf782,637340730532940736711
0x1e0cabef79e70ddaca8859e9a33b306de1a368f9,636664907759180403429
0xcd147f1394941bdc7a00b48531dce81af0fd858c,627240704160015258264
0x6468f283f9d71d2dc28020c0dbe4458f3b47a2c6,623965698938057454831
0x2b5db48462d658cef7b2f46e27616a8b52b8b5ea,623788143659797731806
0xa995daaa0e0d85ca20bea73621b644b0da4d44f4,623477355170324267928
0xa70d458a4d9bc0e6571565faee18a48da5c0d593,618132442410336298083
0xfa85406090bd6c63db6ed49b9beb7efafed38e5c,617955896444688463496
0xb5faec4293c5cd262850c73d29725afbfcff189e,617181668242522745433
0xfa9dbab87da24fa3716c084cc8f9cc4f5e573849,609354972649310901032
0x2a5f8d85897e1946bf8921097f7bbd7a4fc222b6,608349276964739074412
0x34cae1d9e2d014b7b9e6295c66c554d7e79713d3,604543521584473690540
0x598c5e19a132a5c433a80c908f05d87bfdaac4ae,602617677377378029557
0xcd14610e6ab9bdf20c674b1d6b47c4e4f4c641d8,596224058620064280390
0x496a893b09c6d0c10521aebd1ccb6bc878ec98d2,595739545113115211549
0x8376c688003a23472ebed4cb76b05fead6a145e6,595739365290951981447
