Account,Allocation,BAL,vlCVX,Voting power,Vote,NFT
0x35e55a4227160d4d4f1b1732318d5062f348b354,268973517562246627222,0,6055966484785950342484,0,-,0
0x19f5572ec81f6a952c235f42301ca15e6475efd4,268435724926193415740,1277447662581013000000,0,0,-,0
0x34a0da8d21af0f6caeec2c25ad07c88cfe483b54,268388611132092592015,0,6038413880328923369234,0,-,0
0x358b40beaa062300417400e40eaa30ac8ce316f3,268164732780623978670,0,6031698830540773997200,0,-,0
0x75a35f615cb1bc590e83fbbbc1fe10aa7b58fdc1,268133350948676934422,0,6030757707198901698575,0,-,0
0x7c2ea10d3e5922ba3bbbafa39dc0677353d2af17,267739545397723475162,1273032213132690230850,0,0,-,0
0xfe894446bfad2993b16428c990d69c99623b89b7,267578387629718633889,0,6014120740266922439332,0,-,0
0x11a28e463719ecad0ed43da371c14d83f2d61688,267511209789516044566,1271584849999999960346,0,0,-,0
0xc5df8672232f1c2b75310e4f2b80863721705a12,267142410198882032546,0,6001058855137353020837,0,-,0
0xa98be71b3213e21d8014b41ac0309bc9dcca6b9a,267140759062811468993,0,6001009400593497048249,0,-,0
0x881e70ab42f82f57367e25a230fc80c06c60fa64,267107116173453675856,0,6000001756741649842297,0,-,0
0x5ea31b1190139814f1916ff7a36fc7570b063a46,267107059082704722641,0,6000000046842957090121,0,-,0
0x0a4fc1b3308e763a6a322f38138748a781d5b576,267107057518694148257,0,6000000000000000000000,0,-,0
0x9b208d3170fda28fd843d75d0f1643db5ba081c3,267105557248560387507,1269014534201317019324,0,0,-,0
0x103887e6e21720acff903812cdf66a870dd57116,266569535213239930727,1265620160080000005109,0,0,-,0
0x964ec70227d920229660109ca759a12e1fbd6b84,265720850812001117447,0,5958518315966508453130,0,-,0
0x9ce6e6b60c894d1df9bc3d9d6cc969b79fb176b7,265493119666394534306,0,5951710438011285987159,0,-,0
0x5c200eb9f6577574f3cf07aec59fd939008acbe9,265252671100437623863,1257290745947768186852,0,0,-,0
0x7b295615abd90bcd6fdd6e65a6ad1acb21b886fa,265030133182924032553,0,5937875752892489799706,0,-,0
0xf104b7626d219a33b15b6a17c0016ab007603330,264834605319129252621,0,5932035524509854440112,0,-,0
0x348577598f1a2df19f49ac232ce50f1099a7b546,264508541037717975541,0,5922299496310770337004,0,-,0
0xd06cfbb59d2e8918f84d99d981039d7706dca288,264455206173636383937,1252253322400000115522,0,0,-,0
0x5d2d82af3e07b5dd17b19541c4a21e51366d1a34,264403973767810157369,0,5919178045078996560241,0,-,0
0x86e5fb95f56895d194a3db3316556b6c57c1c22d,264100250478367684082,1250012766599999849859,0,0,-,0
0x022766b23fef0f84b3c654e954141b0b4e38005c,264024374660370142465,0,5907850041404167907304,0,-,0
0xaad747958f996b22f360fd1d0e3ba56efd477c1f,263745053857183563650,0,5899518010760627949453,0,-,0
0x256843ddd1345bbf2943ab33b11ccf68d80f769e,263690458587597305496,707502369255268100000,1435059217927109398456,0,-,0
0x17b27e1bfc7747c811490fed335510c8b13c38b9,263678248029668282015,1247350303315145310989,0,0,-,0
0x4037108bed31f34820f0bdb790dab0a4741c6fd2,263555572392393287373,0,5893867526563956744212,0,-,0
0x2effbeaa0079d63718e7aad0b3a4cae6b27009aa,263515452629634978621,0,5892671297799795866013,0,-,0
0x9371a03a0f8343c34218f4130640081da75c4689,263397113727118622250,4941939750855020463,2574141061036725027317,0,-,2
0xf4db04bcc7997d079ce894cc251b406251e698bf,263227570148430231711,0,5884089446196313474502,0,-,0
0x9969b6445635589f894e5c1cedc232d89e2746db,263081412043568036552,0,5879733632125464282581,0,-,0
0xad522b2abf3be0cbc9204d75a11affc3b35c4249,262683403489444913248,0,5867876242945679289584,0,-,0
0x224f17bb6610c833c89b63754e6454a605df48b5,262525179242675889668,86809883647869000356,2553027466312084925448,0,-,1
0x0e9b4752da25888b2605a7314ab708ffcd01602d,262371370114916373950,0,5858584395229679103068,0,-,0
0x1c6f4dfc666da461a42e9b5d890c1d1ec5c6ba16,261845253911995484941,0,5842925849383081185806,0,-,0
0xd544cf7ca732d8e71775ea12a076a9a9c45ba951,260996523487689671583,0,5817687594236545010062,0,-,0
0xa3f2d88fb722d4f2a082edbf98354b81dc34829e,260179762652455792704,0,5793425818447901292529,0,-,0
0x316b98c6df382bd218186d0766966459a199dd04,260037542273475352772,527285883721765983059,0,0,-,1
0xc683915268e712f9960ce59736a32119165cc962,259954521195126858402,1223918590141162497581,0,0,-,0
0x6a121112d0adc380be81b3f3aa4cdcd7cdaeffe4,259922870578077279901,0,2490273188998898604041,0,-,1
0x50be13b54f3eebbe415d20250598d81280e56772,259900653216344437624,1223580439999999953216,0,0,-,0
0x1d12d09793daf5eb834c8d29eb6a039c32b73813,259671317619050114445,0,5778335335165490314627,0,-,0
0x78531b711cc4c44585a69c8de83a92d9550beec3,259475488942559593397,330121081386652900000,0,134968372438164607274,Y,0
0x7aeedccd91e4470aad39faa7535faaa43dc9ea43,259276655822089992398,0,5766628688135339871224,0,-,0
0x0199a54ad38f4d55b3819517d3fea232ae33f673,259213488552777448604,1219268892456389721701,0,0,-,0
0xe58585b22cc2ac4270a2b92c2d2d8c5db5a3330e,259209968392544908511,1219246815353445300000,0,281367819153215123151,N,0
0x00a2ddfa736214563cea9aef5100f2e90c402918,258536620414142191748,1215025672487445149272,0,0,-,0
0xaf297dec752c909092a117a932a8ca4aaaff9795,258294785922247001508,0,5737529770990788087146,0,-,0
0x0961f86626e297450073048a2c2ad9657fe56fbe,257949954128890908578,0,5727318996663346297282,0,-,0
0xb8fd76f90d2569a29574c603620aaac70c64f805,257688886138431485051,0,5719591568067656226049,0,-,0
0xced2121058d0ac8c931e061a263b441b9de56b9b,257588767155822893073,1209089895675406978626,0,0,-,0
0x772ac62b430365403f456bd721f98b7c11ce208f,257258596742199756591,0,5706860999999999876309,0,-,0
0x2093a9784bca725dba12a64ab27f36e44deb40ae,257229660906571439227,0,5706005157159426744329,0,-,0
0x3bc33a320564f11f600e4e04cc12f0c3a43f79a7,256862127868178276913,1204544361560913102949,0,0,-,0
0x7d8c93f9ec8a7c931de239897d3533fdbb2dd4b4,256714966197055844077,0,5690787260319558299670,0,-,0
0x26f539a0fe189a7f228d7982bf10bc294fa9070c,256478741793945800964,0,5683806253929999911634,0,-,0
0x52c2a8942eed33126ca72745662af194ac1cadfc,256388252462445052515,1201582314065545460835,0,0,-,0
0x3edee4e72622a32dccba9a02de6ccb19d785fbf6,256289502749220901023,1200965289999999868087,0,0,-,0
0x6898e132ad932ded0b1d55f81e9ae2f127dc0ec9,255791714796577849711,1197856137067534064045,0,0,-,0
0x469164688a200f1f3647fba388dae6c748a7b03e,255622785060455356643,0,5658528607845357328188,0,-,0
0xe96247ee726d547b7fddf42f201ebc5011909421,255566292151307379754,0,5656861281424245134986,0,-,0
0xc9f32f110e68f7c371280db8a146edeb283700a5,255548750539646590596,1196339329310089624414,0,0,-,0
0x53e85703b41c542fd556faf764a07dcc5bc0b5c3,254866504294256912999,0,5636217999999999847205,0,-,0
0x346c48ff889501a968f1ab5256480baba010bbb5,254602457894342535383,1190436278993439400000,0,0,-,0
0x10e718d83bb27af7148162c99331a478b2b67729,254587668944414616590,0,5627997800226959043357,0,-,0
0x6933da55869cacfe363b7381b82f0925e7c4456d,254383635053996698616,1189072284168744545241,0,0,-,0
0x4f2ae05949670c5c59959f2c2da1d4574acdf8b1,254156987296490228800,0,5615306995966867361858,0,-,0
0x7638c88e4e5c60ea908568136c3458ab3a794929,254131116030869691258,0,5614544880993904371280,0,-,0
0x5dd680f855061906d34bdba8ed51ab2475048815,253799433672467387169,0,5604776483691844987334,0,-,0
0x243706e13823949dca2283ce5607f618d9d17c31,253735140286099181139,0,5602883467411458696006,0,-,0
0xc3598d91844b061195136600ad243b077cc164e2,253686739176723904166,1184730909597634560088,0,0,-,0
0x24fc7a0751bbf53c239cc1d21d2951a5b21f733d,253419619964277814006,0,5593595792558841822029,0,-,0
0xe3ba53f8412a32037b69218421b54c64922e27c7,253238481323829461189,1181940547080745091080,0,0,-,0
0xef125e49fb1a1bc5f8025b364ca5486368ff87a9,252676439858567476904,1178444218265859500000,0,0,-,0
0xe9657a2509cfb08390a63502b76ee335bab48211,252229947453209035757,0,5558611207922475841769,0,-,0
0x2a9d00b90358a18a5e7717fe45dc4d926e438d4a,251977517385977307640,1174099999999999909051,0,0,-,0
0x57b18c6717a2b1dcf94351d7c6167691425737dc,251727706425110511645,1172548250050313072279,0,0,-,0
0xed07e996fbc9bace0babea4006ada590e0ea8edb,251575654315366051605,1171603999684951000000,0,0,-,0
0xcdcc4f63121ecd6fb3ba4894767274cdb68925e5,251197719585714850155,1169257832339428432533,0,0,-,0
0x223686c99a621b40a5c8b8ac8172b4f30784c21f,251132501096613708569,1168853083817817437665,0,0,-,0
0xbe09e43a57f2980998cedd08517eae7d5ae683bb,250914774041239184044,0,5520000000000000000000,0,-,0
0x61f41775e63baf8ef689ef03109f9b47908aed21,250871034524026697454,0,5518717040498678215954,0,-,0
0x97e9d2179b5a41cd16776ca37509c756234b370b,250795550583758796392,0,5516503134768215204531,0,-,0
0x9658902337a7244a245abc3a3ddb0d09b6f7bb21,250771103139223868084,0,5515786151217457700113,0,-,0
0x67123c503ebd779d3a61dce56c07a7be89c993f8,250566897822909481874,0,5509798220671473245602,0,-,0
0x385c87ed995cb6c02a7603b4828a0b546260188a,250426258766917953835,1164472361203930900000,0,0,-,0
0x8da09ac2a98c6622538677b12f9a07ac5bb0c870,250314140542301032610,0,5502388849156442120147,0,-,0
0xbaec6ed4a9c3b333e1cb20c3e729d7100c85d8f1,250268674466120558009,0,5501056313133958610706,0,-,0
0x9824697f7c12cabada9b57842060931c48dea969,250232631147528309157,0,5500000000000000000000,0,-,0
0x0c1345544fab2d81ee980af27d9940e885330a25,250151613968284976863,702023893900208804553,1178669705498861731030,0,-,0
0x9bc7c6ad7e7cf3a6fcb58fb21e27752ac1e53f99,250129494720736346380,0,5496977684993029470206,0,-,0
0x2e2381758abc10eddd6558fba43b4fd2241e610b,249999078588444092475,1161824619513049000000,0,0,-,0
0x2255df24cf266f72859879dcad4cfab17bf07aab,249822989485982844826,1160733625444742870059,0,0,-,0
0x52021632e37500fa03cad93ea385f8d9e6138e33,249762785950705961113,1160360681593151639390,0,0,-,0
0xaf6ccd55faa9f977f13fbfab6f9ec81dc2028062,249741140583537884368,0,5485601063588864235498,0,-,0
0x4572581fc62d4477b9e11bb65ea8a1c306cbba3d,249693962490971642864,0,2247460276578451612295,0,-,1
0x1b1e1188ba44ecba2f6a83f7253d55c16afced77,249674319982288523079,0,5483644185018514277583,0,-,0
0x6fc0b723f1a51a30aec97137caf4b4eb28ef6fff,249525788307767072638,0,5479294977430722610734,0,-,0
0x7ecf0bf3d94dce4838d57b63dc96d6ddc2cc63e7,249067293678728503892,0,5465875081148194112757,0,-,0
0x19803e8c2e54722d22e8dd05c3c602db3271e5fb,248588050153607923676,0,5451856675143423672125,0,-,0
0x3e7dd7df9c1ffd12b8ecd94a27472bdc4d87ab7e,248171489848524402078,825482719759867500000,724271496237290378156,0,-,0
0xcb89bb708293caf2a0f8f9c30c527baf95a19136,248167200548178442432,1150487417537196578917,0,0,-,0
0x310d5c8ee1512d5092ee4377061ae82e48973689,247646587644573514808,1147270505299740705715,0,0,-,0
0x9a3acb42d506767f7d83c3b6f2ead417adc1cdaf,247283992143433124511,30937323227014470461,5413757154473690206942,0,-,0
0xfb7373bde2bf2acbd20d3282cc945452d65582b7,246606847785432876208,0,5394000000000000000000,0,-,0
0xdf0259238271427c469abc18a2cb3047d5c12466,246355573816550005972,759647546161522166771,903670722083848431794,0,-,0
0x04e67b3cd04a422106b419494f6e0ed585c83758,246123638464224711697,0,5379912370000000009895,0,-,0
0x09ce9af54ff2dc02e127f5ae758876fd938a8c49,246123229115010275336,0,5379900439615169489116,0,-,0
0xfeb4acf3df3cdea7399794d0869ef76a6efaff52,245979714808640238743,1136985927074284290939,0,0,-,0
0xbcc59bdba582ef726759825a3e31f1198f5086f3,245770288343975977341,0,5369616527438931370853,0,-,0
0x5681f8178983c5a38cab885e70d5ca2784ce3e61,245232709288249708379,1132384438752723326616,0,0,-,0
0x1d66a32de869247df231776d425a324df2699050,244980644304461549154,0,5346625879977257682185,0,-,0
0x32bfa11cd3ac197c6c6f3658d981d46efd9e9a6e,244665080436378644890,0,5337445075097190965607,0,-,0
0x277de71b4f1aeeec027b75ccc0761b7d9d5a54c1,244028730057984915902,0,5318943527249140061031,0,-,0
0xdce62b21a8b1a9b39dd3ded27c876d416cc91b3e,243997674746602939422,11075657383253663113,5318041021800700946187,0,-,0
0x7ecae276206f725acea0458bf04f061593815a66,243967227276964763405,1124599842343127200000,0,0,-,0
0xe800dc31d4bc3cfa3971aa4444a0efdd88cb72d2,243908662791362758071,0,5315454437338706156879,0,-,0
0xc7748db7338cc106aeb041b59965d0101eda8636,243701091466817786113,0,5309423877197787987825,0,-,0
0xff8bd12e56c825b38a41e49e2442bcd438f96bb0,243606215388280190837,1122381545751680327782,0,0,-,0
0x83fab3353da89d881613d596e61c46420799ce36,243576268696529638191,0,5305798231199356450816,0,-,0
0xb5383501116a91c43664e18fe935b7c8957cd125,243279164412291009967,0,5297170927502145787003,0,-,0
0x1e121993b4a8bc79d18a4c409db84c100fff25f5,243114089735623807087,390398454626359068698,2362705127400287035366,0,-,0
0xf89c1373ceb72944ff560b0239233bc11b2aa6e3,242681864370412853305,0,5279837178398807736812,0,-,0
0xe7927c9b9308264f6a0bbcc5c39e792a24ce1900,242105249353318271233,0,5263117197151617801865,0,-,0
0x956be972e8d16709d321b8c57bce7e5f021fbe9e,241901079028086456901,0,5257200094067500685924,0,-,0
0xd0917ac1daacc35cc5aa3b5b987171723aa7230b,241611866076745798182,0,5248821201837887201691,0,-,0
0x0475fe2173fa5cfe6dade94ef3a45caea9f15050,241144845511233455682,0,5235298039296973911405,0,-,0
0xb825bdea4751e2be520b6df5f694f9242ca7f234,241044823331015976464,1106674177429999872402,0,0,-,0
0xea4e84f81beafa8c0004f15d26fd8835f54e2384,241037163254628239883,9978856266673485464,5232181203051964075712,0,-,0
0x6f08373cd10cb8478af1f98448189f1c7b82aaaf,241005706528234043162,0,5231270783484054845758,0,-,0
0x1a576cff160af44dc87ad56824228d221a224070,240867224511859461700,1105587132648668271457,0,0,-,0
0xce885f911df3cdc34cb7160b2ab9298834d2d278,240526489666236102494,0,5217406204398019326618,0,-,0
0xb9a708c67e2e13035a5feb0f1a2f9e3b625ebd62,240409708597568823052,0,5214028918936282025243,0,-,0
0xea1feb9a9a006a7fc253c6ca87349be0da072f25,240404408840334099295,1102755591359861909950,0,0,-,0
0xff7690b1963171db50ce9a1e3ac58cf25c8dfb4c,240216947176950100129,1101609203474894021497,0,0,-,0
0x87c27b0859834f837c862fa40cc5ce8b8e65604d,239452970444196949984,0,5186380846510474839306,0,-,0
0x79f08f2e75a8c99428de4a2e6456c07c99e55da5,238966392620106319100,0,5172333702037538387231,0,-,0
0x30efda616dbd3dd0893bbea28bf3fe451bdc9ab7,238789875953483800686,0,5167240150740216449776,0,-,0
0xdf4c6ae7ab355ce74d95968a813686a78846799c,238234806994527588131,1089506058301447183112,0,0,-,0
0xbe478151e2070b9d468de42ebf34275a9f35bf32,238144294355114624295,1088954177993126364754,0,0,-,0
0x815095af4f88d5088bd435a8aa03763cc0afa70f,236775669829709556780,1080617831401728381024,0,0,-,0
0xc64d472cc19c2a9fae649ec2dcdcff87ca94f7de,236754893245985044814,0,5108609632115591011825,0,-,0
0xd7b47b8bc490724da2f022b61eecb57b146ea8fc,236537183891427275739,1079166843999918711428,0,0,-,0
0xd92f6d0c7c463bd2ec59519aeb59766ca4e56589,236452309244565611834,0,5099906092544700186409,0,-,0
0x54ead71318003dfadb951fd83971faf5cddc7cf5,236373251608595978723,0,5097632686678637583100,0,-,0
0xc45b95c5ddf369f6baa7f61b21ff275f965c73c4,236308330475109613644,1077774920854595200000,0,0,-,0
0x282742940ee0b7ed028bb48052bb4922282234da,236302051233430830735,0,5095585443546113310731,0,-,0
0x467f88986fcca782b72a0c3f35c18985d14f03fa,236033113101923646582,0,5087854450037269089080,0,-,0
0xa5f74ae4b22a792f18c42ec49a85cf560f16559f,236022401451882245738,0,5087546589820000008331,0,-,0
0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,235892995868395530579,1075249936973568282995,0,0,-,0
0x1f15b9414451b57e129f3d22c83b33faa7fe35cc,235755181178581779022,299582704315467338416,0,117398443898773507499,Y,0
0x4b171fc45674edadbfe00c57115c92a038fa59bf,235605277111037167970,0,5075561771543106260651,0,-,0
0xa6a6d246e2e5704d0e9c2dd6d77bbf2ec378cb09,234550965168271005723,1067101335933127074895,0,0,-,0
0x77a3e747f34043d68864acaf95156e2174f893c6,234391510160748651970,0,5040728066670656517090,0,-,0
0x999eccea3c4f9219b1b1b42b4830e62c26004b40,234373900110406907515,0,5040223120261956017890,0,-,0
0x90710e1e282b3398a390a7e836b6dbf839ff106e,234308852677333021575,0,5038358075222087791190,0,-,0
0x2235cd349113837ffc6d3e41ad8f64a84f3d20e5,233842824994357073365,0,5025001142706132668536,0,-,0
0x20cd31d97b46c316e02194ad21226d94e0a65a0a,233686870503728840731,0,5020533273469578489312,0,-,0
0x530defd6c816809f54f6cfa6fe873646f6ecf930,233497799198688369415,0,5015117988469856754818,0,-,0
0xc2842c30cea6e373a208a0fde79af75cabc8ff07,233352820489374209956,0,5010966571288983686827,0,-,0
0x234874cc88f503d6121639ac498b7c89e3c172e5,233322357185149400038,1059655032113048946485,0,0,-,0
0x423e74641dbf4bea60e101ce298e95c804665e56,233226556431543031067,0,5007351742283191015304,0,-,0
0x68f591850f88374381b42039c81daf6313ab62ac,233166400885028423318,0,5005629771248136421491,0,-,0
0xc6fb06a1db9c90883a1b1b124dff21143150730f,233138110632771429209,1058539482000000134576,0,0,-,0
0x279236757812c2d038b850e5e7cefcc8c6890f11,233014831424787274727,0,5001291705448232278286,0,-,0
0x84afb4b60844f8759154d6ff7b0580daa2d4e37d,232985768372918755631,0,5000460000000000036380,0,-,0
0x9753dc0c13b3685833756a3cb0006d5ef3e78458,232969961433222920277,0,5000007662924124815618,0,-,0
0x454c24b6044ad7cbe1040577127316615857f7e1,232969696679301677023,0,5000000086717725935159,0,-,0
0xc0f0861727dde2503a0a056eb621b63901bcd05f,232969695732367966912,0,5000000059620247157000,0,-,0
0x686e3520e5a28e8ff9693eced99daa3efab4b50c,232969693853994868959,0,5000000005868674634257,0,-,0
0x0f97258b5b506b210ba05f4c1f3c3cf84cc44496,232969693648911345463,0,5000000000000000000000,0,-,0
0x6512cbdad4d76ff79d3e96ace168f2e1315c1ece,232969693648911345463,0,5000000000000000000000,0,-,0
0x8f6707e8d807835b09394e351d971568bc2b3151,232969693648911345463,0,5000000000000000000000,0,-,0
0xf648bc3b07d2d18b3ac4a049b1cd714cb58fe438,232969693648911345463,0,5000000000000000000000,0,-,0
0x297946c26171008ba8c0e5642814b5fe6b842ab7,232969693648911345463,0,5000000000000000000000,0,-,0
0xd78c8e543dce46a07f9c6f5b4652d2d90614ca18,232969693648911345463,0,5000000000000000000000,0,-,0
0x5578d0bfc23f70cc869f794e37ddb26bb0cd9d8e,232969618378406806869,0,4999997846057448441570,0,-,0
0xfda1215797d29414e588b2e62fc390ee2949aaaa,232955946314055040602,0,4999606609785842010751,0,-,0
0xfbea6f2b10e8ee770f37fff9b8c9e10d9b65741d,232872436068008539678,0,4997217068258947620052,0,-,0
0xc6560ff6313340b9c23dd9f7913fa30e7791771b,232763256728516438443,1056270776490943262615,0,0,-,0
0x56529b12534cfce5fbfab496e7040f55803c8758,232450293579521883203,0,4985142360012043754818,0,-,0
0xfc913f8f1845e0d12814b3e4d4a9f5a720d62327,232379528353943129559,0,4983118949227702614735,0,-,0
0x10ecd1d529f1d3c35c3dec91547e249a4b080e3f,232134405248707679448,0,4976111660733852659178,0,-,0
0x4a1bd667b05565970106aa967560fc10d1c900bb,232067031991192209261,0,4974186105959999622428,0,-,0
0x5ce47ed3b09f4fc4eee60e2f40d36a62b92a5aca,231854329411478346401,1050774788881575886990,0,0,-,0
0x131c1eeac6ce18033be0c4c06350114ba9a94983,231599081058729041160,0,4960817023855234765506,0,-,0
0x413fb92d1f35290f17799f62dfa01d56b1c22aa0,231195502081401883743,1046795560000000023138,0,0,-,0
0x93be7761f4c7153bc462a50f9eb5eb424c39c2cd,230984935318180589547,0,4943284902792489447165,0,-,0
0x544dff7eaaca67c625365be3eee783149e7219af,230933934707721533642,568711951077051600000,1296020572625436443559,0,-,0
0xb0ec32d3d219afd97b87e167ce518228647ef2b2,230716285019808935886,1043903526149559738201,0,0,-,0
0x9accd33c5a81ffe084036f6b68d8f4cdd4a7cafe,230656301158389027250,1043541669589242648732,0,0,-,0
0x933320cbfa5258cd9c84a6ec783be8c5b4725f51,230524239746882841473,0,4930143543012756708777,0,-,0
0xfe36b0fa7ba77e084ee69ad6f6e4e123f4779559,230106396531527366278,1040225796571039055038,556115461796015324580,0,-,0
0x2a3faadfc6d904cea17f170d30e10bd22c86a445,230070571617145247956,0,4917211193299691331049,0,-,0
0x821a96fbd4465d02726edbaa936a0d6d1032de46,229338546205830084546,1035600149907393642934,0,0,-,0
0xad324815a0716cb00ca074f4afb45cb177669c4f,229180181306134159058,0,4891854273621913307579,0,-,0
0x2eb7533dfd9b147d431d346decfe90c815fee720,228759319693095108050,1032114215063379617732,0,0,-,0
0x53043a3f002669d2dda2df781f7ab076f9d90f71,228628601500675443958,1031327925763927606892,0,0,-,0
0x4530f1232a8dccf18453446f6fbcb86ade5e5eff,228479667515153835211,0,4871927800985013163881,0,-,0
0xf0fcdc6fc328eef95acc6290ebeb7a61616ef421,228439310758775121712,1030189579505981100738,0,0,-,0
0x7aaff03d60aeb937325783bf489a2d5aa10bb51d,228346959676518167726,0,4868155150701714774186,0,-,0
0x32b487b44f4e7c6485209dbab4e985bea8dc0b06,228159715839326338482,0,4862833380979333924188,0,-,0
0x49cbe9ad48f614fde4f3c9672ad2ce9ff91a3fd6,228098118122693819032,1028138528129999940575,0,0,-,0
0x834da2e7bf0d17146efe4e01905c4ca6c14da3f4,227862118473965580279,1026720433829653984503,0,0,-,0
0xabe43300c1b7c7bbbe7ff144ab41e27ab5084c46,227631237547286673362,0,4847821036002430046307,0,-,0
0xdfe49d5be2ea170ff4062c4fc77e5f6f4ed92f93,227431113743658556814,0,4842139201862344634719,0,-,0
0xf72811396e4c4e56f80fe352a765a9bc59b03cb4,227237293890435068988,0,4836637935315175127471,0,-,0
0x7da3317501a5341c43edee250c79c227ac28bbec,227217626392484021380,0,4836079792222561991366,0,-,0
0xfc2a51dbd412ae895f05fd97811260d1627a0ea0,227138639777499577121,1022376186768143725203,0,0,-,0
0x193f0ee42a199a0cecd479a9f09ba293eb1ca357,227090921607311685193,1022089817100379759485,0,0,-,0
0x0d23b7c4e3b5923344bb6515dcc9a8769a9c33bc,226920960931254143134,1021070000000000050022,0,0,-,0
0x268a6d842f055083e1e0528371faccfaf76890e9,226426937639492365406,1018107151961731700000,0,0,-,0
0x66750473ce1decba4ef2576a47fd5ff7bf07c4e2,226421407000072406390,1018073994772430751254,0,0,-,0
0xd692476b97853f92923aec07eda51ff95339022a,226394680757411833838,0,4812739898522526345914,0,-,0
0xb527c581e5cf2cd9db608c825136df9a023b7831,226333700608029971590,0,4811011539763454493368,0,-,0
0x1d8d739912aae17819618e6e33580284c16785a9,225745843476009156348,0,4794357885126276717064,0,-,0
0x52831fc8d8344000f92734db70cd4a01a1383eaf,225498374724223623389,1012544034134197545427,0,0,-,0
0xe98f4f21127386169061026771fba11fd1b18ea8,225402131967576593752,0,4784627428084778330231,0,-,0
0xdc88625503717ff2d931c7bebfc66c2b6f4a022e,224605254773781979338,1007200457999999912317,0,0,-,0
0xd14ab59a934a22b072f331453c205f85c168aae4,224324806347486770619,1005523982030293800000,0,0,-,0
0xe87bb1d31e8b69a51ef38b5e73dff2efc32fd309,224002820975096739176,1003600066188662435373,0,0,-,0
0x5236bf2e87b32fe293fc1da218cdf4a52d38be26,223850768997852128450,0,4740770013117960843374,0,-,0
0x4cf82fe8e0072d546729d005b08faeeab8528cb7,223764923479141174312,1002179181272617028600,0,0,-,0
0xbbab490d23e211caa75e7ee3f7ce47e257ba05cf,223463091672847326663,1000377161999999998443,0,0,-,0
0x13ab5e30deac9cff34be7cad126f8b464a8b7450,223416032962885168445,0,4728498050683787369053,0,-,0
0xec9c68a6f185c236e8a26d15275bd3620aef7e9c,223408476001755246898,1000051177999999936219,0,0,-,0
0x226e0ba7ecc0220648197eef16c980dd97d1efec,223399901186502461314,1000000000000000000000,0,0,-,0
0x7adff112a622b630d6658260dcb458f1b6d9b02f,223399901186502461314,1000000000000000000000,0,0,-,0
0xfd9994cf969749540a0076448b1c0f72b58af1c2,223399901186502461314,1000000000000000000000,0,0,-,0
0xd9a5c5bde6031f84422fbe53409804c403e1b1af,223125073194446429170,998360061181818991827,0,0,-,0
0xc6d160932697bd52687a2ab28b46ab74e0e058df,222962792723490736080,997392025951563027775,0,0,-,0
0x3f3b9b0f14def5817a61437ccb25ccbbd4853ffd,222953354858292300378,0,4715446065591943806794,0,-,0
0x580150ce0052c40b09d20fff61e5a71ba4cfbf4f,222726014278173465755,995980016820902960717,0,0,-,0
0xb5aeb3871b5897cfe24393c866137974d4e2cc9f,222538310168661610078,994861014002019032887,0,0,-,0
0x9a2b9a532dfc75527135bab97c14feecc2b60138,222489964517171671332,994572851109961447946,0,0,-,0
0x90a0e857d61500dbeef4cfa08e0b0abcf7b870e1,222436344999036009540,0,4700872079052307526581,0,-,0
0x8d8fe6d8eddea389236d512e385b824bce36b1be,222319232205025201665,993555373000000031425,0,0,-,0
0x3d842130b194169cbb40b4a2d5544c35f9399d3d,222149936959877948084,0,4692803382411243546812,0,-,0
0xa583f99495077952103235ad50606246d69e829f,221968754639796998163,0,4687700898209296201175,0,-,0
0xbefe0f065c8c8abad413072b61902f23bd0ea168,221792698616321956706,990419140090852010871,0,0,-,0
0x1fb15dbaee24cd07887010960eea11540ef21da8,221250898728529136861,0,4667498182789587190200,0,-,0
0x045e41068dab0f64f7e51b050fd9287d346f14ed,221137651519398616529,0,4664313044418751815101,0,-,0
0xfcffac7ca0fe69461dd32cb1286bf31d2c818ff1,221116888970496773936,0,4663729145587388551365,0,-,0
0xafcd8c6993ea839b27f6daed4d4a849710fc3f6b,220871213117530089676,984936396820825621035,0,0,-,0
0x28d06dfe0052f48825f52c616f0a25d6ad3c502d,220584819910399374976,0,4648772167888364492683,0,-,0
0x151ee34bae747a2f1d42c56061505b5172c136f3,220576472931883358797,983184330547819058665,0,0,-,0
0xc3dcbd44a3bfb1b22c7e5ea7c17a320b9e7381dc,220184348053334048245,980854576107961400000,0,0,-,0
0x913d74033d61de00c388e4d30ba5ac016b104f56,220084857249714502814,0,4634728686706984262855,0,-,0
0x504189631756251f0e8e9db85af16864245661d5,219891722101895425112,979116881239130300000,0,0,-,0
0xaf8ae6955d07776ab690e565ba6fbc79b8de3a5d,219688968328665112040,977913324470037878200,0,0,-,0
0x2028ae38b8a76bf7aa4651f8796dcf43b7f7cb90,219635711528534869785,0,4622121669433891838707,0,-,0
0x9ade31f7baabf784a94200abce297df859eb3350,219536337342470119438,0,4619333507553865274531,0,-,0
0x8bea67d814ffb834dcd2fe4b1b1f35c70bcda420,219299660344316464489,836085397840856300000,0,21139092812034721902,Y,0
0x12da59f719dda0d975cc6d96479f100e90ab209b,219239035884390631281,0,4610994571999999607215,0,-,0
0xfea257550b79d7d55e3ca67bc5886b3996e5dd2a,218963920793397136322,0,4603281293497448132257,0,-,0
