Account,Allocation,BAL,vlCVX,Voting power,Vote
0x6fcfb789a593762557177fe9548e44d166f91ed4,1423276505973859002552,0,51776663902238986338489,0,-
0xfac01bf00180ff294915e840b4309b823b759f83,1412987316327362350421,0,51326028197072577313520,0,-
0xb1f530f9894e19446b5c6f315b1174d77449bcf6,1406259043545034273848,0,51031712930175002838951,0,-
0x8376c688003a23472ebed4cb76b05fead6a145e6,1399027209720620021471,0,50715691838863305747509,0,-
0x99117c9193b386b036f8c0bb46c2733c783c076c,1386903941259813336728,0,50186672733978499309160,0,-
0xd9012a0c82242b04ee09e45e98b24903f982d975,1382621086352814927523,0,50000009058998468390200,0,-
0x11931dc95a8e9b1987931031e63611241b682ff1,1350542798917360414634,0,48605695521821289730724,0,-
0x4432e64624f4c64633466655de3d5132ad407343,1329622212340642818162,0,47700000000000000000000,0,-
0x2ca3a2b525e75b2f20f59deccae3ffa4bdf3eaa2,1313052204638724333563,0,46984716396215437271167,0,-
0x26602bf417c4e57ba3d2268d7f93a1e16f29e069,1306341814147164313908,0,46695570752388470282312,0,-
0xe45d85b382efd7833da1b8cab53b203d22340b1a,1291227584543793909688,0,46045425631192709261086,0,-
0x44a4ea25dd61e4fa53613dea3219eeb0eb7a80d0,1269895460685528860267,0,45130467854572118085343,0,-
0x7b59793ad075e4ce1e35181054759c080b8d965d,1256367344758665694826,0,44551858187877092859708,0,-
0x9d269caf80970c7e854c99db8b0c20868825546b,1249908438211980410415,0,44276053864022440393455,0,-
0x113b761f4df839800f2727fd0b6da87eef567bb9,1245527634300856561822,0,44089153403230891854037,0,-
0x7338afb07db145220849b04a45243956f20b14d9,1222918995308707280856,0,43126737650037684943527,0,-
0x544b4979263846cbc2bebf0b99d3812536964da5,1220173727907936608972,0,43010122341953239811119,0,-
0xbdb4d0599ed427a7312489af77d205edf3c2854d,1202546086345186722610,0,42262607819337841647211,0,-
0xf032f533a8814741345215a0710b0364953387a5,1197971879458998728296,0,42069000000000000000000,0,-
0x4dacd010e15e220bc6c5c3210d166505d2b6c63a,1169248084836112411722,0,40856715073093757382594,0,-
0xcd27430eed1ea5e2b8a3ef95d90c14d2b21552a8,1155061388708411413972,0,40260204376913497981150,0,-
0x8907b6d09cdfa963acc33396ca667a08ee3d6f10,1152306976872298264425,0,40144562387906022195239,0,-
0xbb2ca721211d6c0320308dec70d33e07091b4d7b,1148861828198404055001,0,40000000000000000000000,0,-
0x94a468fcb53a043bf5cd95ef21892e02c71134be,1144930615952475136510,0,39835150271257407439407,0,-
0x12c012ac4b947a072a1f6abb478d094094931215,1112364547985153876652,0,38474025533030806400348,0,-
0x75a34444581f563680003f2ba05ea0c890a10934,1086895591640716929760,0,37415191821602253185119,0,-
0xa0894a415c4f246ce95bae718849579c099cc1d2,1079073177162040565236,0,37091000000000000000000,0,-
0x78e96be52e38b3fc3445a2ed34a6e586ffab9631,1067870495833153881904,10726378401403395400848,36627554923477095144335,0,-
0x0ea4a285e1353f490ec7f473ab3174cac71cf79a,1064295942841117948774,0,36479887753079397953115,0,-
0x8e02247d3ee0e6153495c971ffd45aa131f4d7cb,1055843310113938059658,0,36131108313830307452008,0,-
0xc7859967dcb964e6f06fece32d42357ab98b1f51,1048028189290339469153,0,35809142737271584337577,0,-
0x742c43952a9f5822446f9280f8f942765beab888,1044761339541480765547,0,35674701266909120022319,0,-
0x6fbe6eab3053fef0da871807346b0b40e989840f,1039891562283154371471,0,35474453979575235280208,0,-
0xff9a717fcf03318485579c4b553820edf73adf0a,1036713411684700986370,0,35343870575684981304221,0,-
0xade9e51c9e23d64e538a7a38656b78ab6bcc349e,1034427548061247534861,0,35250000000000000000000,0,-
0xcd14610e6ab9bdf20c674b1d6b47c4e4f4c641d8,1032517822678687480220,0,35171608366614374972414,0,-
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,1016416685062544729590,0,34511863324659148929641,0,-
0xfd6d004e713e809292007c4f70daf12894a2b394,1005981834243522484940,16386203325621075066,34085434374889096943662,0,-
0x525db04853486c32c1df5b1daf2dffb9ba7c2517,991463112982723373534,0,33493621886430868471507,0,-
0xca7c767854b1e7305de07247ab85e30543d1d9c9,985307295631321949259,0,33243232164311331871431,0,-
0x8e0b21d5647ad4eeede0510fff1829161bb167c3,979319894713091002814,0,33000000000000000000000,0,-
0x3cad036e538a1adb00d0bd0553be5cbf4c981738,964439015847441964979,0,32396800791007837688085,0,-
0x051f77131b0ea6d149608021e06c7206317782cc,956932502462399611431,0,32093243617384210665477,0,-
0xf654cbd0d7b1765091b035bbb0205dd4b6b49c7f,954624308715212009702,0,32000000000000000000000,0,-
0x69db2c89974f74b4a16e54eb75884465a55f3980,952156966227700763739,0,31900378337136866321089,0,-
0xe2e74116ad684cd1c6902b784b92158f87ed36e3,935804273813001373128,0,31241461763922587124398,0,-
0x7e2a3694256e13705eb7924649e5e267f5bc5398,935257440551157060327,0,31219468121575973782456,0,-
0x34cae1d9e2d014b7b9e6295c66c554d7e79713d3,929227395867471727797,0,30977114551298738660989,0,-
0xe6c62ce374b7918bc9355d13385a1fb8a47cf3e0,928909560267693564128,0,30964349334670805546921,0,-
0x40a628d16be2ba6956f60402b17f52e8bfe32497,926037413494646216350,0,30849036032047184562543,0,-
0x1f0b4a37dd271b43055c867c473bcc12d504c162,917579958905818443782,0,30509905202865382307209,0,-
0x06ac83cec6b3596f5626c80e5076a4d408bd2ce1,904833452630132796912,0,30000000000000000000000,0,-
0xa0081a1037b577fe97b06fddb4bb309c4e70a89f,902057438217025719496,0,29889143887062891735695,0,-
0x35080415945e151e72738e2dcd727ad54edd5a9c,897211144562179242712,0,29695781693610868387623,0,-
0x4dfc2c46b01698ff74768b89f4fbfa89d8ee09a7,892864383912262383092,0,29522532216989780863514,0,-
0xff06a2653364c0d03ddedc7317ba6a8a4ce57c90,888922876903947667415,0,29365584246231261204230,0,-
0x88a73ddfddf424ce1a503782b1b35f5e9e5e980d,888170848197731402252,0,29335655174147432262544,0,-
0x5c7c6d069ba232718f37c27a9549b547c359e31c,881212556574667360110,0,29058977254126439220272,0,-
0x1da722cfa8b0dfda57cf8d787689039c7a63f049,879549139166043687510,0,28992902007460343156708,0,-
0x954e3d51fb776f45b98c7c3b099c03d4dbbae395,870271378447923893873,0,28624835808912506763590,0,-
0xcb16f82e5949975f9cf229c91c3a6d43e3b32a9e,857673872187527877031,0,28126355485119780496461,0,-
0x20cc6cf5b44ff68b6ffbb95f8b21e876d4611c20,856210525463119893175,0,28068547943072815542109,0,-
0xfac2f11ba2577d5122dc1ec5301d35b16688251e,851994615339490451333,0,27902117297612749098334,0,-
0xe1c6c0b2e36559e5d719fb51026fe425e35b6834,843206386082107087532,0,27555728907622265978716,0,-
0x6fac7f048bdd5d626bff0a556c2b3b85489429e7,828491064183299044998,0,26977380966700940916780,0,-
0x84b8fc1711556e0cb6692da843ed10efaaa4d027,821629257259861105922,0,26708411472547446464887,0,-
0x32eac51f54c02502415a89c34bd7d1bce345daae,817178678206989616228,0,26534203005119965382619,0,-
0x3cb90f2e2ba149b0cd8bb1c1b103e687aa75bce4,805116799022829241039,0,26063045260579838213744,0,-
0xf0f3e4f77f65790ea20a816400dbd2ae9b654760,803623193056386753597,0,26004802539137359417509,0,-
0xc084508124a8b76e44a07418a92a868394153771,802039761053414281378,0,25943081285932916216552,0,-
0xa72eb809bef34346b887430d970b264747a6315d,799047272678040144456,0,25826504011617740616202,0,-
0xd84fed57a0610d33c9be166f523a698fd62c9281,794537824066433245207,0,25651000000000000000000,0,-
0x7cec4c91e16712c51a05a8d63c59a7a92315d65c,792776754110226079320,0,25582515925520339806098,0,-
0xfbf16b1d64231fa8e397855dc8d92fb97b104861,792614244320801958565,0,25576197852171586418990,0,-
0x81da4f0bcea8d330d790da28bf5349d29ad51fda,785402312286749634040,0,25296079353315788466716,0,-
0xebb0b94b7db3c40661a2d6b1937530d08daa6b53,780805192505761283428,0,25117797164746876660502,0,-
0x496a893b09c6d0c10521aebd1ccb6bc878ec98d2,777764675195683139464,0,25000000000000000000000,0,-
0x2dbcbdb6ed8df05ddc859bd9e06a53e93e1c9561,777764675195683139464,0,25000000000000000000000,0,-
0x488b99c4a94bb0027791e8e0eeb421187ec9a487,747709512544217886898,0,23840708362045148533070,0,-
0xddf9a07836caee5bb79c6cd97ca6fae94b8e6d56,734740878040382199288,0,23343398892714711109875,0,-
0x2e7b037020c642471620f2caeef77f77da904cea,734520901482094132007,0,23334978838615912536625,0,-
0x0b406cd4e0633d9b8ed24876bc9f404a96486e6e,726550471228455080563,0,23030243623376383766299,0,-
0x0ae35dcaf2c6e2fb323aae51acafa3322cb116e2,712439891684448184606,0,22492431775679364363896,0,-
0x7dbb654b84ab2207cf22093245a811025b39eedd,709333278857440063803,0,22374317330277561268304,0,-
0x53644f9b58b4a7b3cd8c1d7868882070c3dd9baf,707901033601317521970,0,22319898538258148619207,0,-
0x6c95d798b5555467be86e6afffee3216490d9ad6,703179685968162289100,0,22140668707000000722473,0,-
0xfa85406090bd6c63db6ed49b9beb7efafed38e5c,695360847493599521840,0,21844395568126601574477,0,-
0x2b5db48462d658cef7b2f46e27616a8b52b8b5ea,694616328280753009494,0,21816219526565724663669,0,-
0x70265950add51748aa041de8accce6747507adce,693806358774698537673,0,21785573568545318266843,0,-
0xe44207e5c1056bc54973389a1dc4311e39379282,689411460344606325634,0,21619416364727454492822,0,-
0xade7f9e2c809309547df9b4215b93f70d7759a87,688249192956333558868,0,21575510917466715909541,0,-
0x1e0cabef79e70ddaca8859e9a33b306de1a368f9,687035508109003899335,0,21529679346780794730876,0,-
0xb3548eb1b9a7d73a51d4f0cecadd851030f6864f,686209291950201418331,0,21498488981268277711933,0,-
0xe6981106f75a97ae808a72733089070ce9a08cd5,681879811862183260018,0,21335173323656086722622,0,-
0x598c5e19a132a5c433a80c908f05d87bfdaac4ae,681651806233679394609,0,21326578421342710498720,0,-
0xcd147f1394941bdc7a00b48531dce81af0fd858c,678372334059414697549,0,21203020626406181690982,0,-
0x6468f283f9d71d2dc28020c0dbe4458f3b47a2c6,671582808287019133786,0,20947606801262194494484,0,-
0xa995daaa0e0d85ca20bea73621b644b0da4d44f4,671146522067741443607,0,20931212257062517892336,0,-
0xdb68c0f5f08bbe0f4dd18c9cf409b2e46316d69e,670538799444236133240,0,20908379199846178380540,0,-
0xb5faec4293c5cd262850c73d29725afbfcff189e,665516735286487801204,0,20719855167190620704787,0,-
0xb18fbfe3d34fdc227eb4508cde437412b6233121,660393714047798653155,0,20527841299952036933973,0,-
0xfa9dbab87da24fa3716c084cc8f9cc4f5e573849,658504237983902044107,0,20457099470653447497170,0,-
0x2a5f8d85897e1946bf8921097f7bbd7a4fc222b6,657602056614808589075,0,20423336528559048019815,0,-
0x2bc0be2fe0869e22c3cdba50f04a3c0ea34341ab,654206446112621392786,0,20296345431947254837723,0,-
0xab4121bb4a7b9a71795a84ffc0273f1a04fa4796,646519326494078427459,0,20009357248733511369210,0,-
0x742348abbab0d3abb8884082db0e86c74ec854db,646486293827900908582,0,20008125520518005941994,0,-
0x2d8304750a8ac17dc1b9a5da1c85c0a55f12c3d3,646268625913080654755,0,20000009401079125382239,0,-
0x4f9dc145c00fa2a2036770e39a71566b1d3f6b97,646268373774855831471,0,20000000000000000000000,0,-
0x99a269f0ee634cfba22f96ab4b1fd4fb1871abd1,646268373774855831471,0,20000000000000000000000,0,-
0x00551b73fd95c6d01db4ec1b158a6e7b27bdc045,646268373774855831471,0,20000000000000000000000,0,-
0x9f6e831c8f8939dc0c830c6e492e7cef4f9c2f5f,643345162471320350051,0,19891057397339696763083,0,-
0xd18daedc7b8e685f18cb1ab447c74be75745d0b4,629642028574971504895,0,19381724340454813500401,0,-
0xd8640bb5bddc66be318cd46668502a37f829e495,629342021663893547156,0,19370598555144097190350,0,-
0x612e198b406e6932599790f9ffa33c084559061b,629329105393562258541,0,19370119578396537690423,0,-
0xdba2cba9f62cf1ef07b3664ee1da3663c86c38d0,627746737442686253416,0,19311455540590359305497,0,-
0xc363d7fdfbd478fda635f4015d6cf28b74b4c07d,626840831659246873642,0,19277883999999998195563,0,-
0x605b5f6549538a94bd2653d1ee67612a47039da0,625950409204204788693,0,19244895931346894940361,0,-
0x42ee06b7b2075834a7d7eb22ffaca3bd55e677e7,625614619356797106775,0,19232458197907839348773,0,-
0x2b41bc8cfe4f41c7a87df3b66dbc0ec79c3f8f68,624228491235369574497,0,19181130169891453988384,0,-
0x5819cf8ca77bd3815a50bf31c43ccf67ebd88ef3,623203947409578290717,0,19143206529686500289245,0,-
0x196a3dc8446920cef0f0d1f6bf7ba5b40702c79f,621394799176252831785,3197410441392358749,19076271830198678799206,0,-
0x40051f6ce83bd4fc2145958e262a784b09771658,621251758446696385363,0,19070981323438998515485,0,-
0x41cb7d39b1100b320e8cfe27db9b526c671e7a07,618401157272617410854,0,18965601030045789229916,0,-
0x09687ae7d3260d5c15fb0bdfaa08600a58aee99f,613170159606678225828,0,18772481799602675891947,0,-
0x62ab95c6a8c4dbba5873cee6e7d528a9eb48936f,610074681309960965336,0,18658360827216685720487,0,-
0x7905c68385b6919d8ae2ffb90fbf2c3c5c218de4,609573851717338925482,0,18639907875116925424663,0,-
0xff3bd22870c5c4d097619d75d7e2be056581b013,604110298442287785292,0,18438806632692019775277,0,-
0xab281460020aa77fd533245c83660948152e9b46,603626785036447472521,0,18421027466414674563566,0,-
0xade970fc9b7c8ee6f390ac4965ae3c7c67458708,599957359904463487510,0,18286195025351695221616,0,-
0x1d5e65a087ebc3d03a294412e46ce5d6882969f4,595754906399504193359,0,18131983952454029349610,0,-
0x537f83ea54e89c967cef5fc313c9160ed2a4ae5c,592153344252399165271,0,18000000000000000000000,0,-
0x2ef3d49f6cb7a04e4164902748c09bbd3ffa786f,590690910829188624120,0,17946454077766007685568,0,-
0x6abbf31304371b64ad96652c4dfdbae989656ddf,589531659506565915763,0,17904028229771516635083,0,-
0xd47ca06c4866318ff9680695e39aa3a5bd337fbd,587706427810015156865,0,17837263715305231016828,0,-
0x0c3cc503eae928ed6b5b01b8a9ee8de2855d03ac,585908016435968988844,0,17771521776131368824281,0,-
0x3b7994f623a02617cf1053161d14dc881e1aa02c,583446991381004409050,0,17681624598496153339511,0,-
0x37baa0937e750a22227627404d1a0ad5d4e29299,577877596622722307984,0,17478470854706694808556,0,-
0x4aab9e6eb125cdd378671188255f19325e3a804f,574960944520158250270,0,17372240342170862277271,0,-
0x7780e86699e941254c8f4d9b7eb08ff7e96bbe10,566481964418581810605,0,17064046442695518635446,0,-
0xf93efe357f585d534c1e9cccd76584f69bc27aef,563372645866294988082,0,16951264773637976759346,0,-
0x35d80b224a1aebee3b9d44b353add2bbc0cb3072,561343296722046261493,0,16877724601867732417304,0,-
0x07e9d06db58a77407db95d93fbe1275a46f97463,558526081453863412207,0,16775723766255399823422,0,-
0xfdbbfb0fe2986672af97eca0e797d76a0bbf35c9,556372881081779382839,0,16697835418504335393663,0,-
0x89f40ca416df2cb2fda79c3f5d9338e87cab0600,551518600217795665230,0,16522466788582423760090,0,-
0x8e6bc5b59efa0cd945da65fa0c1e8f2024db0633,551172605233412355119,0,16509979201577512867516,0,-
0xad0135af20fa82e106607257143d0060a7eb5cbf,550933650066568020520,0,16501355813108177244430,0,-
0x5b6b0b2a6afa6287944f80bd0017d251139941d3,548584945969992872961,0,16416636840651826787507,0,-
0xa53a13a80d72a855481de5211e7654fabdfe3526,547527822634137123714,0,16378530072691273744567,0,-
0x36e0edc88cd1902f189ac922a4401cf4f389a110,547021340686691246447,0,16360277946870264713652,0,-
0xa8e0218bee6117d12a61304a6040a8a786b8bd89,546830652768071558967,0,16353407009523678425467,0,-
0xf49440c1f012d041802b25a73e5b0b9166a75c02,541678099869322636550,0,16167934550864318225649,0,-
0xadebff92fce62b2e6ac9e72a286ff1501098d09d,539887259258357062208,0,16103555449353860240080,0,-
0x7207b2b2e4bc5c24f1ee44c4ad56fd31c63db471,539657612981631132243,0,16095303033786101877922,0,-
0x3dacb22ec65ca03d5b02f3f15c3e27a20aa9609b,533778362684671606075,0,15884275807870413700584,0,-
0x7b5ed39d3661ea9f185c09c78b7b2ca83698d116,532226582380521222149,0,15828656039065288496204,0,-
0xd316452072647e50927996a6822612775606e195,528081832146166334496,0,15680260605567866150523,0,-
