Account,Allocation,BAL,vlCVX,Voting power,Vote
0x74b4b8c7cb9a594a6440965f982def10bb9570b9,206127340100873709616,578073526702216804018,0,0,-
0x6c9f4f034b95a6260b0cd2284fa50a884c92f6bc,206044020739821121424,577744448430000034023,0,0,-
0x677a75bd0d71ed25b385a9ef0bba432aac647e3e,205211312084480198337,574458569088589115381,0,0,-
0x45225d3536ac02928f16071ab05066bce95c2cd5,205035771860419174573,573766579077770757067,0,0,-
0x02655043a21121db37308fb1b06f7e6d04412a3d,204722975688523064264,572534117694563178702,0,0,-
0x58aa0c7ef1bf356a6caf517de2169e1c1e729fd7,204477755967568384676,571568454776577368648,0,0,-
0x12dc2c19cfcdac71a1d630fc0bf9c49b1f620dd8,204219157013301554571,570550617422742334383,0,0,-
0x7eb510a2d3316dd2cdca937a95ec81cdf140a98d,203551405393337034866,567924803128210957226,2869592320277387443639,0,-
0xc085b993cdf9b4f09bd243bf60ee5a9683fafe7a,203136689188375555659,566295775041271213013,0,0,-
0x1ebc98881a3475aae2717b1dedcb10635423aaae,202795547381343482130,564956769039650566810,0,0,-
0xae4ca1f4e79f4631a4df90a3e216d1ff7f7c0f2a,202679180659281911403,564500231650504233016,0,0,-
0xc69adca4485c0c494f34e9aa6b0a31f343f76411,201373648944889453105,559385631972295527703,0,0,-
0x5f90e3b398c42a4d9ddb1937d8358c79fd04de8c,200832491929419603593,557269537415438321659,0,0,-
0xf1ed0d0d20fbcb21fd8d438ab971e1f1835ee3c2,200474863848782547393,555872376057790688719,0,0,-
0x1db5a7ab4ef7bad6b0153d334f69aca563cd0bd6,200457967558470812719,555806391744084180573,0,0,-
0x3ab52c003a174e3f68923710cc1d2ceba4719c28,199811926240476907424,553285141005106538614,0,0,-
0x8e2571e7e3bed1c912ec9dbb1a795dd670e9687b,199486280016058856290,552015530000000012478,0,0,-
0x321bb0bb48b65989525053c3ffc66324047d5387,199359357192083535892,551520919650193377493,0,0,-
0x1c3f3270e5b9cea83d7d362020608eb246605171,199169694255678990658,550782054669999979524,0,0,-
0x223cd22968b69be078838ecfa663a23e2f1e3bb3,199141791944055711383,550673380599264078228,0,0,-
0xfc36ecaebfc07b838f3a249f851f4157ec788ebc,198883630633950673428,549668187599551970379,0,0,-
0xc754bf9bd46a968dd358bdcc1cbb632f139659ad,198742783239206943335,549120000000000004547,0,0,-
0x3cf6f0f0ba0f5e3609c85ae5350809b97f6f683a,198249741243890127862,547202297378041521370,0,0,-
0xd44bbaba08809844473a0cfe19a7082bcc46cb5f,197994084588588663109,546208678999344698468,0,0,-
0x7911ca547f65a951ed1e5c74de04b8707080f0fd,197598567787905125215,544672521709835109505,0,0,-
0xa403876799cb554d1d0c07167e98022fc9dc2409,197486632142719145122,544238000000000056389,0,0,-
0x13772b10c274a289f8169d793e3f60df9656d437,197412058805166623188,543948570433264535495,0,0,-
0x7ba7f4773fa7890bad57879f0a1faa0edffb3520,196904030045362645751,541978028473255527330,0,0,-
0xd6efc21d8c941aa06f90075de1588ac7e912fec6,196854080749035887266,541784397155742567520,0,0,-
0xd1bb2b2871730bc8ef4d86764148c8975b22ce1e,196844867979183646867,541748685515824377035,0,0,-
0x9e11bc695dda2f79edb95ab0feb643dd426c4d94,196723772062421971896,541279342513523147318,0,0,-
0x84f87dc95e563cb472a1fbc6cdec58e9b74ac882,196609994053698869720,540838469735889532330,0,0,-
0x2d79bae98e74a263bdb3e7e2938ffaeb92f9777e,196458810820212789849,540252818519868355907,0,0,-
0x6d8d294b861ea6ca3084ee86b749b23589213f2b,196415858778680046726,540086465151107688598,0,0,-
0xb5aeb3871b5897cfe24393c866137974d4e2cc9f,196120080947540827765,538941320384512096098,0,0,-
0xe58585b22cc2ac4270a2b92c2d2d8c5db5a3330e,195933744161818282237,358813502527081729098,0,719421304940985123721,Y
0x9a88e2361db0db4b2d81fb3b8da3f9e383fb8a5c,195570341214888287595,536814800874385355201,0,0,-
0x23be060093db74f38b1a3daf57afdc1a23db0077,195477366072323718527,536455392807364887631,0,0,-
0x30916795fd3f28fa1356921bc83714927f2063fb,195279419518572922243,535690436038800726237,0,0,-
0x0c1345544fab2d81ee980af27d9940e885330a25,194622232166995473790,533153032881580884350,1159019182732853550988,0,-
0x73da40edba728ec51f07424408d9e308feaf7252,194165302661691185904,531390886799190468537,0,0,-
0xef9a40f0ce782108233b6a5d8fef08c89b01a7bd,193928500887581577672,530478327969732163183,0,0,-
0xdbab46ad578f318a658653b6eb88fb554ca469bc,193921402301129916168,530450979294984191981,0,0,-
0xc99ec169ab531182f05ae415a0d96cdedb4242cf,193917346767146398179,530435354750895498910,0,0,-
0x120cd747d10f627429e496d38fa98f2aea156458,193534810383915186094,528962177059999930862,0,0,-
0x0dc1f6178f72aea86fabb0e246ebba05a051c8dd,193310787705317324026,528100000000000022737,0,0,-
0xa5fe8f281da9c360ee81d1e75208edeb26d9e5ab,193254449022343209208,527883238290588451491,0,0,-
0xd25a1de3cdd086b98ac0340ac37e404f4a32a353,193215291297058655573,527732595100000025923,0,0,-
0x61b497e54f6da155f0e38fd79d65a7daee7a8f3d,192286960389702301200,524164880307742691912,0,0,-
0x92ce7b68f1557ce2b3349e96037edb3544a4534c,192133452477435866967,523575603053588602088,0,0,-
0x927165752a4ddf685f9d6ef21fd180b0f9bc7e03,192057209494553404738,523282997378368349928,0,0,-
0xad3a286f8e21be0b2287ae75bf8f85ece9c8d54b,191765789571083189458,522165021949570359538,0,0,-
0x0a62a72cfe67c25e077ff7b979135af224e35941,191629265250313295610,521641511732662252143,0,0,-
0x764f4909251f81976a0a2dcebce95333e4c27517,191260922243266833220,520229839707702808482,0,0,-
0x31a47094c6325d357c7331c621d6768ba041916e,190556219326434984396,517532165006233071836,0,0,-
0x620006890e260acc7659d99a6db82a286ef4cddc,189986165018714928010,515352917620000084753,0,0,-
0xb742da24d6d5803b6c5e4f5bf0ff2c0ef1e94f55,189824540648276212096,514735533026584789695,0,0,-
0x461fe10abc6fcd8bea56e20d36912b76cfda8de3,189496577500075545686,513483415276119558257,0,0,-
0x597f5361e72bda734fa832e7259965f7fe6f0162,189306615192633302058,512758570189375632253,0,0,-
0xfb0cc36f27a28cc19c86c156091e2bee7b2f6b69,189263374140569993642,512593615456824409193,0,0,-
0xfff240e84814259af67686b33ddfd240c5590096,189225568507724460687,512449408218438065887,0,0,-
0x60f99be3b4fff25ffb3fbffec764068b4c428861,189026954301671963776,511692000000000007276,0,0,-
0x586296862bcbe5f9ca6b592b7ff7914fc147d346,188939578327162365667,511358897746786908556,0,0,-
0xb0331b22161ca290a15f825a29c008dcb5e1ff68,188827256942020682118,510930788862327403876,0,0,-
0xe3031c1bfaa7825813c562cbdcc69d96fcad2087,188435485828884424109,509438381719999995312,0,0,-
0xbf30608066f972e705b54fe75411e54b34d671c3,188429630726607769020,509416086983106140451,0,0,-
0x490e128048cd085ffcecf2a07f7e0beea43923a0,188372512129645713230,509198608771664336103,0,0,-
0x95be2fff0a3b66a1367889ef1759ffbea8bfd290,188245501839048444026,508715115509999975529,0,0,-
0xbbbe312f5c7493e11bdaf5c630619df7f8f483e5,188047174415033367723,507960403982760055897,0,0,-
0x77299cf68685b96a529d392c7d8edfc94cbdcc15,188046774336807743566,507958881860890500093,1719589806292058028703,0,-
0xac6fd845874f74fffbe1fdfec1552c19945e51b1,188027323253388914281,507884880630012389702,0,0,-
0x9770e42e6fd244de68afd1237e30711d4be6e2a4,187839375888780750756,507170000000000015916,0,0,-
0x9f74662ad05840ba35d111930501c617920dd68e,187810079035487888177,507058592170467939298,0,0,-
0x66d4908e053f7150038b1bf3579cf384fde0ba72,187639565151569456702,506410315935430389800,0,0,-
0x1ae31d4f3a86ad57d7f7133c56684a1210e2f87c,187487363908124621048,505831865679399697910,0,0,-
0x00a2ddfa736214563cea9aef5100f2e90c402918,186955603428671224719,503812383063988910692,0,0,-
0xa7daa503f313f73939d1aaeb689f445efde3f6ed,186937161413435376289,503742387320693012498,0,0,-
0xbde5af94556e7272252029a2c2d7df5e575dc5a8,186812680489962531283,503269999999999981810,0,0,-
0x148ab1daca50d929aa19436607ea3507285d6378,186794231590794908016,503199999999999988631,0,0,-
0x7ac049b7d78bc930e463709ec5e77855a5dca4c4,186747465645005917168,503022570291989040925,0,0,-
0x29403f5ca040334230a7ecca907cfb662178bd83,186741516348741811271,503000000000000000000,0,0,-
0xbf7da4bee1d18a6f510cf69056dd2ba8e6a9f1a6,186595019045770754929,502444314852943023197,0,0,-
0xd5431fecbb14f20f8ee68360b586d84d589f9f77,186585833765257177674,334939653139881841071,0,7162026812694013642613,Y
0x5c531ebab2402d8f891c8727276e8cd871e80134,186492828250478339669,502056796087259527894,186817005925646640208,0,-
0xf09d42be2dd098bfe821038723a77ce8e2a40cbe,186068863089985143233,500449999999999988631,0,0,-
0xa28e44b468e4a37876ee4b9b0aceb2ebb0a1ae70,185950064532438489096,500000030404480639845,0,0,-
0xd075c3ce761152b7762d1fa54499668d5629fccc,185950056504163399040,500000000000000000000,0,0,-
0x908568057496aa1a95f101bd0723b5dde49f8be1,185950056504163399040,500000000000000000000,0,0,-
0x08f6670dd18440458de29071950db62e604648f2,185950056504163399040,500000000000000000000,0,0,-
0x224298c9e2ffb14f5ab568b8b71c734eb1f5fa83,185950056504163399040,500000000000000000000,0,0,-
0x78cde51c80f43ede3cde0db3e1d9d894ff3faca0,185950056504163399040,500000000000000000000,0,0,-
0x7e3b9e461d1ccd4d0ec4cf09fc1de9d6d4e335ac,185950056504163399040,500000000000000000000,0,0,-
0x9eff1af2a2e7d2f872406ba33ec8e65037df1481,185950056504163399040,500000000000000000000,0,0,-
0xf95805355e68006a3fecac338706d9c19e81890d,185840922952497919596,499586741717161032739,0,0,-
0x7db5ccfa31512440c6ccfb9fe870273ab8dd82d2,185648998497819576414,498860217840586756211,0,0,-
0x1e51c833e3df2bd7824ca99ed891b9d252cb131b,185630419629330276621,498789904408512711598,0,0,-
0x021c1a1ce318e7b4545f6280b248062592b71706,185573122731642371264,498573077145095112428,0,0,-
0xd29d7ff693c11cec34fd79e3ee7daf6fc8e68a76,185455677376709132886,498128716999999994641,0,0,-
0x2e62ecd49672f679b27ffe0080edd578092800b5,185453373150828355165,498120000000000004547,0,0,-
0x0ba392aaac646ee03824d5de3e1083e514d8cdb9,185418440901682060939,497987855000000024575,0,0,-
0x81586e0132946fdad77c37dd1181217dd0714b7a,185411077148766565870,497959999999999979536,0,0,-
0xed02f16a57c32a08b55d923bf4690d200722f462,185122755608417293161,496869716259936197389,765504013890291730604,0,-
0x7b3d986e53c29710b7be4d59c19a084a505ff846,185003646807373996808,496419510394648475504,0,0,-
0x31aac66fa0bbf9618aceba5d4c4d599edd0fbcfc,184887337433396794495,495980000000000018190,0,0,-
0x08f4d97dd326094b66cc5eb597f288c5b5567fcf,184743802570585046396,495437765466140717763,0,0,-
0x466e5ca95e095422a93186913dc481679073cbce,184682072648008016813,495204620000000033997,0,0,-
0xfd04d421390c89aa200cd3cc0ec600a0914bc42e,184325415836796878466,493858199432322862776,0,0,-
0x58857661197cdc6a869c82b41b307412d066ef12,184057530124751053791,492847599440000010418,0,0,-
0x5f67326fce55063cfe97daaeefe7100cdfeeec20,183910135366275682145,492291808193095448587,0,0,-
0x1a9a4932f36b3641f5f63e98f77f8a1f28d85dad,183721507414431243888,491580801566584398188,0,0,-
0x85ed40dbca94b5bc73c6c7ec7f4ecaad04a03a22,183477567175028866586,490661745093670731421,0,0,-
0x9771e76245209f1d192524767b41dc96562f39ba,183468251982483764095,490626659549999999399,0,0,-
0x74930281eb528530cf3c0e4a050a851a68107916,183171724360118389541,489510172713780377762,0,0,-
0xbb83d92c8d2b1523b6be79c822c20865d70321cc,182977691786871361046,488779999999999972715,0,0,-
0x45b1e1e13ade283ecc5e1c586897d12eef69fc9b,181971864947161691362,485000000000000000000,0,0,-
0xd142c9cfe2f0bef4c14594358fb65aee1b726d2c,180881874725068740872,480913330424155617493,0,0,-
0x060253f772bb050ad5439e5c980356df02cf0725,180662297664592387036,480091290943846132677,1242069939178490812992,0,-
0xbf15bd159ae5b410c4b7d4ae0230fb81f2f21cf1,180076700611387764184,477900963416010881701,0,0,-
0xb51b1a85c3b142dc7f0a1c8f4f1c22b137ced74b,179642412797158613103,476278459999999995489,0,0,-
0xd4cea40761cab3b05bba3a7c2cd3124c5faea53b,179418527728053220471,475442648648756630791,0,0,-
0xfc02fd1ca75f51f3779ecb323231df882f51c000,179132259232131417548,474374566949999973531,0,0,-
0x7dba8b857e1b9293e74abac71577056d295bb998,179013686299163367721,473932369649999998273,0,0,-
0x7f01d9b227593e033bf8d6fc86e634d27aa85568,178953805935451669029,473709101617157386954,0,0,-
0x36a6b0c39a9cc39e7eaea0d5ef5477c28320845a,178875513937323603386,473417230574433574475,0,0,-
0x9092baeff0abdd6ac6e92fc4e7fedb7ca71d7011,178837627015546871689,473276007600944012665,0,0,-
0xa019a71f73922f5170031f99efc37f31d3020f0b,178835970016857146447,473269831440285429380,0,0,-
0x130ae6fa9c43eb7d90bac46792a0e673c520f7f2,178763570967380076127,473000000000000000000,0,0,-
0x6e143394af5f4f5701bcf4298074d5c28eea1c99,178657118609316285074,472603332854788922290,0,0,-
0x11d0a4ca17afaff51a923bb9974875bf01a806ca,178625782396699747778,472486584961219023171,0,0,-
0xd461cf004eda0ddb0028b831b62bf38b3a6d1e5a,178389616026905059698,471606979874449280032,0,0,-
0xc45b95c5ddf369f6baa7f61b21ff275f965c73c4,178037932593886296218,470298011188034578822,0,0,-
0x73ffa9fff19cda9e8c47b40a64c04cdedc4c7278,177997004544702178919,470145745200000021669,0,0,-
0x382a813d08c9b212a64b05c3653a87062f490f20,177702672507045207340,469051153200161820678,0,0,-
0xaacdf5a7b41538c37d0e4a033418a74eb28b26cd,177402728426781379767,467936452142930420450,0,0,-
0x22805bd7dd34b94d05f8f7a8f10a356b10bd7ca1,176576643140196296144,464870400000000017826,0,0,-
0x8a79889c80e0e0ae07151acdc4537ffbace553f1,174373770439567152835,456723000000000013188,0,0,-
0x1b8d42f0451bc9077e58b1681abd874f174f376c,174295142675260507303,456432965738344591955,0,0,-
0x4cb2994ae8509d7103b5714c5fac6f17e953fbc0,174160371652265467901,455935960119527464940,0,0,-
0x830d48492f153e6be06f7edb564156bb0ea38ec1,173925280310081035395,455069371426268943992,0,0,-
0x1ba02c08640fe28ba0e1612212f75c1df26f1f27,173594711555962277316,453851645155255141617,0,0,-
0x7593774aa74d5e35eac2bedda62909abc146a648,173506413590050840412,453526539403383992521,0,0,-
0x596b143b97b80ee702a4d688cedc2ec54643f3cc,173274516176709227011,452673034267348668891,0,0,-
0x42d28541631c194c5b18e26a6292fa0f35ccd8a5,172891174731064637626,451263157980000016778,0,0,-
0x48b0ea2eebcb56bb0f21199b89e197a65f5a0d7e,172821009813051659876,451005239341728895397,0,0,-
0xfabc3cbe654c0395f37fc1b90c8352dcd4e02f70,172547430504174769794,450000000000000000000,0,0,-
0x42c70e5697280391fc8a2ed193eddf3093c63025,172380164898793395878,449385720090665415682,0,0,-
0xaf68769c720936f82a8046ec0687c019d7cace42,172380058657833700408,449385330000000010386,0,0,-
0x49ad12e50d9b8fe6c97325f6d3e9a6bc0e8f2639,172380058657833700408,449385330000000010386,0,0,-
0x3b640748d96c6ec3e0148d41a25a311042e5cd73,172359022164597718074,449308091107335485503,0,0,-
0x2cfb4faaece38d5d03ef1ec9dfdf34964d6ab1b3,171676000503897739691,446802360065269283496,0,0,-
0x84ad2835b4d23a147e6f735bd017001376cb8192,171434012158362975242,445915578001562778354,0,0,-
0x64b0c1918b4ffd3a77835229a69c01ce3219a58d,171388718694865161751,445749653927366409789,0,0,-
0xde3ba1b41e6c612a3ca3213b84bdaf598dffdb9b,170713619300465381912,443278678795098485921,0,0,-
0xa2b6296ed37f702437d2d571ead7e25ae8cbcdfb,170531375355224611212,442612319104580535623,0,0,-
0x80b17cfbad60ef53b52eb92d23d13de2a40bd999,169714992822720802224,439630856648840159906,0,0,-
0xd8401637ab562b62fa6402c2a499539c20667890,169542046438460943136,439000000000000000000,0,0,-
0xc834962cc0c0482a74f00dffe5524a90d0106786,169519534082794450569,438917900991076919581,0,0,-
0xc9eb2bc3f67de993b96406bcf70dcdf27e0ef11f,169289172205871381038,438078063559889557155,0,0,-
0xba2f57bb46e8c9eaa0a584ee077bcf10bc4a272e,169250353191928553542,437936585812383555094,0,0,-
0xfef855de0c91fa45203451a005d9097266f27055,168320179712000253858,434550491912919994775,0,0,-
0x85672b996aaa6383da6518ea531ae4e415fa4c48,168014885234990231311,433440796730364013456,0,0,-
0xc58e40d78a8c97e57eab028e35d98cde37024356,167121525392072015848,430198313389999952960,0,0,-
0x37e282d1552e4a37310b17ed1a0ff79bf4ed73d8,167088236233137592990,430077625660157877974,0,0,-
0x3083551c351ae6a73f690b7296a351ddec3012e2,167066823404206900250,430000000000000000000,0,0,-
0x7744cb802e09d57851405ff8089ed34abef67d4a,166747240387477319246,428841932634063311980,0,0,-
0xef125e49fb1a1bc5f8025b364ca5486368ff87a9,166659782325358548860,428525170278494385911,0,0,-
0x0c42582574f8c7caeccb70a3b9c8d71f9f4b114b,166308043156272475471,427251900000000034652,0,0,-
0xcb89bb708293caf2a0f8f9c30c527baf95a19136,166183445024395041401,426801127444503769936,0,0,-
0x3b9111ac87b52d5d8dc20646c34001f78d40f6d6,166025508157775021800,426229939999999999145,0,0,-
0x8f11902d6ddd254a1034ac2ff64a42d00a8226b0,165802132339740211364,425422467831248411585,0,0,-
0xf6853c77a2452576eae5af424975a101ffc47308,165282715189943274936,423546565902529039249,0,0,-
0x7039165fc3100620b5badb6ab1c76f51abeadec2,165227768401719856683,423348263397249638729,0,0,-
0x130093a5aebc07e78e16f0ecef09d1c45afd8178,165187118551586507920,423201575756696797725,0,0,-
0x9b565a0117ff967c06a6bd88e31c3b1a2f623dcf,164828455305189976343,421907955157506194155,0,0,-
0x7dc441b17595c1dbaab5aab5fe6f56192cc9b64a,164827996199792977450,421906300000000044292,0,0,-
0xfe7008ebd6e337c9d95c9568b159f77b260ccb68,164390455440123616881,420329743384458822675,0,0,-
0x4616eda7754952970a5b1b4d586c6d87ab051706,164376727993829177876,420280308044851665272,0,0,-
0x9b921fad875b06183d3992a125026c89915d71f6,164043452798984759511,419080633577388994127,0,0,-
0xfefe8736b8debeb1592dac993c81e002af8c34e9,164022236093722938222,419004294516528386971,0,0,-
0xdd84270863674b78d4abccf9c71970a9a4a46bb2,164021042497250078895,419000000000000000000,0,0,-
0x47361b03a95842340cd4d272f434082c68a264f9,163644251469448022362,417644957957513724978,0,0,-
0xef8527a364ccee8ebd2c5dd17244449e884890f4,163414401021412828641,416818979225062889782,0,0,-
0x3cc9063e7ac5fa8345e1f59bc32a470ccd30ca6d,163383543033663585220,416708125660272116875,0,0,-
0x78993bfe37da5a8df2d5a8d7213a41c26b20b49d,163354165911728898664,416602599871226971118,0,0,-
0x4e65175f05b4140a0747c29cce997cd4bb7190d4,163209410623178939659,416082736479822699494,0,0,-
0x499985d29effbf8d12c6b3a742edf9fce6113abc,163142675213644537280,415843131295355590282,0,0,-
0xbb296b6ce06876daa81cb6c5d14f587036b4d79f,162789912092169458901,414577244487572272647,0,0,-
0xec5571d59e0f59e7511f6f182358676f0ca270f3,162670433178076052627,414148749467215679942,0,0,-
0xb6f47dea82442cdc135a54009d0d85d6484b6c4d,162614977828446996000,413949909999999988486,0,0,-
0x187c6a5f36dc0617ed9b735a47f5ff4c2d754fc8,161934555187487546846,411512458000000037828,0,0,-
0xa16e9a8488e8bb2fd6c5c50e019267cfc4239f4e,161580302493362154337,410245085990643474361,0,0,-
0x9bf03137e09956b1510f0feaa955aed1d18ed5cb,161066061946058169951,408407361531809215194,0,0,-
0x17134276ce356f3bacad4e2b23222d9a088ac248,160951857668546750801,407999558320623009422,0,0,-
0x3b4b9bb0fa9172b89fdbcd4f7e56122f5a0180d8,160530853617561405144,406497248710000008032,0,0,-
0xb9ad678273da6e7237af27495cdc48c19c0aa648,160471265941537524213,406284746100000006663,0,0,-
0x61a11f3d1f3b4dbd3f780f004773e620daf065c4,160110818642996321159,405000000000000000000,0,0,-
0xa9c9aa41a03004461d3310140bf3bf4ea0ad1c5a,159862930120357930264,404117133509714761886,0,0,-
0xf59e58ff8b8ba7cbbb22e583b2d4be309e0adbd3,159246879804160613503,401925463606737110922,0,0,-
0x00337cf1993bf4d5872e95947c245c90d1020228,159079862727844272285,401331877035878278548,0,0,-
0x762ad71b6a130a75ea3bcba0d11e85096c1d5dab,158835531743188880682,266975981134674327677,0,662182633491895217048,Y
0xef7407821fe5181fc7e7787352a373e4f7c8babd,158809899956826001244,400372954810000010184,0,0,-
0xeddd0830a23bf07500a7c2a44899cb96eced6757,158718937170390205438,400050000000000011369,0,0,-
0xecd1444f211e6a13dc23561fef2e04aba516fa0c,158709524466171870927,400016585395037338913,0,0,-
0x188c30e9a6527f5f0c3f7fe59b72ac7253c62f28,158490700493352846934,399240000000000009095,0,0,-
0x7340911fe7946a33af5def0eb1f74390cb232139,158141040796767555321,398000000000000000000,0,0,-
0x193f0ee42a199a0cecd479a9f09ba293eb1ca357,157966290965730962625,397380703174787115017,0,0,-
0x45a0c3c8a4d4f0e8c978e9fe3d6c0a361049891a,157541400216993451977,395876098101062268597,0,0,-
0x2e2381758abc10eddd6558fba43b4fd2241e610b,157460293554453642173,395589074840921284704,0,0,-
0x09cf716f06dce668971a35b311804aa463566dfd,157301979167848713814,395028999999999939519,0,0,-
0xabae638b9f2603dbc444e03d745c00592d371c29,157135176631204956266,394439145341178345916,0,0,-
0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d,157060954389393941710,394176759491666011570,0,0,-
0x11c0c9b81756c84dd1dd1b96b6c478a2d25e01cd,156975887330100846384,393876098000000013144,0,0,-
0x50459ec55d7604afab9ad4adb9e263a0be0572bf,156727310650317690488,392997908585580148610,0,0,-
0x9a2b9a532dfc75527135bab97c14feecc2b60138,156650900187818450604,392728074512168518595,0,0,-
0x2fe6f7c52eccc8fea03289ec10213033a7c364b7,156579475571524881161,392475895943536784216,0,0,-
0x223686c99a621b40a5c8b8ac8172b4f30784c21f,156530887526857213743,392304373204365219863,0,0,-
0x8fe178db26eba2eedb22575265bf10a63c395a3d,156444651143399966031,392000000000000000000,0,0,-
0x7ce436c7da8e585c07ae41236fef75049d0e0b8a,156410733892959314062,391880307095116734217,0,0,-
0x412dd7cfbb93579448bd43325580c2ec988f0535,156073765354878958078,390691731833129153983,0,0,-
0xfb1d7f6c700a053683f80447b387a891d5f76aac,155932246793538098473,390192871555312308374,0,0,-
0xb3a2a0d1a20bf1c9287b38cb5e2643bdf0705fd8,155850913179171584488,389906250000000000000,0,0,-
0x7a47ab51880917c3db70dd3e8e7b1deb34b8775b,155619410892223612564,389090765000000033069,0,0,-
0x2d1f24c8837a94e28e0c2a5e723e190a333b00b9,155425199388267969880,388407021787340340779,0,0,-
0x89c68bb846c7b02189c75df17b4a22579f38cf79,155408998352501811269,388350000000000022737,0,0,-
0xa54649e8852deddd77a17ad57711991d1f411cba,155358730728675652699,388173091595911216700,0,0,-
0x37827064f4b514d24ff24bf942fbe752601bcd3e,155345043366958094566,388124925289551015339,0,0,-
0x19bce4cbaabb42823557c02e4008c49e9555bf4e,155311503167919852331,388006903480000005402,0,0,-
0x8ff57e368ab7fbe3f0ca37800e271854feba1e3f,155220238316318784655,387685811908987716379,0,0,-
0xbbd0f56a375ff821a59cd566592cdd76b7231a79,155144397792540985392,387419045468212686956,0,0,-
0x317379256fddcb3ec5a5eb00b044fd9575038b7f,154956437755041235960,386758132079466520281,0,0,-
0x1d5bb24126518677fabcd810d074e16a38e2276f,154940818676182914260,386703226312984213564,0,0,-
0x30ab95456e89450c6ea568a62f27f844995cf9e6,154593899039820939834,385484282296553658398,0,0,-
0x90f8cc534b3736e8647714d4088c0fdcdeec272c,154588920875307508140,385466799038656290577,0,0,-
0x86d36e2c6c3d7eb7a740cf136d37a9a0edb4fa8d,154200544547936061690,384103534874316778769,0,0,-
0x8d8f55c99971b9e69967a406419ed815ee63d3cd,154164863512823359315,383978358903575042405,0,0,-
0x5fe57d286a6eb82c1649b87d94299729ceccc3b0,153992920001625208215,383375313748909604783,0,0,-
0xb4d54a94df8afc248a3cfc4cb112f8f819fb5ea3,153788434914907469420,382658495819999984633,0,0,-
0xfb5970a36a1243e96f16142945f37ef745a57139,153634840016266252860,382120328258236757080,0,0,-
0x3e7dd7df9c1ffd12b8ecd94a27472bdc4d87ab7e,153507761128562776776,381675233884539807150,0,0,-
0x4ffacfa668d4dc10932533e59753d6994428dc0b,152725878396995824460,378939999999999997726,0,0,-
0xaa7f3ab5a3c84067a0e8f776c8036e3906aec6a6,152533659083687894054,378268440000000055079,0,0,-
0xd61579d930cb2355cc61c3f6f550d8fca209b08b,152375177277987461366,377715009231302474291,0,0,-
0xdf1c29268461c6dcfb0ee9a2dabc8f9bf7bcb6e6,152279448328216545860,377380830171805371265,0,0,-
0x8ae2db62ad5f0fb9bd9da8b40b9edef775d1b590,151796274639672304829,375695434864876986580,0,0,-
0xea0beb73cef6697af376348a468ea465556fa429,151518822126191309962,374728620896796996931,0,0,-
0x5b32927c7138a4f9c295285d8a5e860ba991914b,150938909893682847496,372710187841513970852,0,0,-
0x59973a86eb170b9203816b1a63b3a7052f4f6a33,150912594796965635169,372618670959999974457,0,0,-
0x5be0aa49e0e998b00438598a2e23090d1d4088f1,150772709850363440864,372132297887059451114,0,0,-
0x2b5af6314f9ccb9d2eea2fa0b9da3b6ec9ee0d2e,150763851219388925529,372101503066717390844,0,0,-
0x7a77513857ea53c3f3a787b71592e5dd94830958,150622674061393354350,371610835660000020653,0,0,-
0x41f6911fe188e548ad438123b3d518244a077efc,150055771974652287781,369642434890395406910,0,0,-
0x2436d202947c8ef97acbc2bc16d73a0a04c13530,149638496893543219812,368195508716616245692,0,0,-
0xcb7b671fa1448c9964a846fb309f201251829a1d,149555002954014184979,367906186184763157598,0,0,-
0x47460bf2652fae9b2611d7eee4fad38a25dc8dea,149507900045657606825,367742994666797983427,0,0,-
0x7463ae891f82e2ae5b0b99ec01d10e2d32860124,149477701336472819094,367638380046807355939,0,0,-
0xd14ab59a934a22b072f331453c205f85c168aae4,148901826987423930859,365645084374652299175,0,0,-
0xb9830ad5276867b37146971ad84324498367d75c,148731234244892277729,365055209000000047581,0,0,-
0x3d31a92dc4416b24b5e2a96654a0cb519c92bcf5,148527044979385919987,364349526885508737450,0,0,-
0x82bdff92b259d83382c28a2d0cf3229e0d8b0b98,148478094699118912558,364180412610000018958,0,0,-
0x56ae93bfe104f0e1a8c3486628ba17b3087df248,147981649347139267547,362466571929675012598,0,0,-
0xff7690b1963171db50ce9a1e3ac58cf25c8dfb4c,147969880652984983271,362425972215986803349,0,0,-
0x84fa12058488bc1be4f309547fd7f174b1ea3549,147638896843935384595,361284682606077751643,0,0,-
0x34e0d9e26649ba6b853c229b8901dbdcd6af8c1b,147624680798952766736,361235686602528232925,0,0,-
0x7aaff03d60aeb937325783bf489a2d5aa10bb51d,147265964849966422889,360000000000000000000,4239915335119204428338,0,-
0x6962d305192080ff0dd94a40124286f8d784477a,147253075738982118992,359955623099544055777,0,0,-
0xe0359bfd85dfe81388d495b60a04db42a1087eee,146540018415898003923,357503057861288922936,0,0,-
0xd6e371526cdaee04cd8af225d42e37bc14688d9e,146347670098287665041,356842307975032213108,0,0,-
0xc6d160932697bd52687a2ab28b46ab74e0e058df,146316543447816741264,356735415852314076801,0,0,-
0xc3dcbd44a3bfb1b22c7e5ea7c17a320b9e7381dc,146298772080468864942,356674391311985971242,0,0,-
0x504189631756251f0e8e9db85af16864245661d5,146114703543754302473,356042502268774626373,0,0,-
